epoch,lr,train_loss,val_loss,val_f1,val_auc,val_strategy_mode,val_strategy_top_k,val_strategy_min_prob,val_strategy_threshold,val_strategy_constraints_satisfied,val_strategy_sharpe,val_strategy_cumret,val_strategy_mdd,val_strategy_turnover,val_strategy_score
1,0.0003,0.6889371104731863,0.7053621441598923,0.6984950700570837,0.5292762331542715,topk,3,0.54,0.5,True,-0.07681809661967971,-0.02657837808071073,-0.18967927815087382,0.8846153846153846,-0.2071661988045207
2,0.0003,0.6817322353706817,0.6954792790942722,0.6918635170603675,0.5508956053297335,topk,3,0.54,0.5,True,0.5790649078203643,0.06395699303660018,-0.15117859409561962,0.9871794871794871,1.2756907799694395
3,0.0003,0.6799515393385205,0.6917744123746479,0.6965589155370178,0.5629905275685058,topk,2,0.58,0.5,True,0.14653211666724214,0.004051182042228874,-0.1712067670245453,1.1538461538461537,0.2688373062341455
4,0.0003,0.6782565537868616,0.6949622256415231,0.6873661670235546,0.5499795732457732,topk,3,0.58,0.5,True,0.34671332597399396,0.030430036416927875,-0.1725358287892712,0.9999999999999999,0.741781618093287
