config_label,split,periods,cumulative_return,annualized_return,sharpe,max_drawdown,win_rate,avg_turnover,avg_holdings,avg_exposure
current_frozen,val,101,0.2155103431180656,0.1022888385536791,0.5330343393739043,-0.2664498209786643,0.5247524752475248,0.8283828382838284,3.0,1.0
current_frozen,test,113,0.48666061050135423,0.19346455778557958,1.006162435471556,-0.24864610302098689,0.5929203539823009,0.9056047197640118,2.8672566371681416,0.9911504424778761
optimized_execution,val,101,0.4254503311394271,0.19350327976862935,0.8917161580351498,-0.21275964205111197,0.504950495049505,0.7029702970297029,1.8712871287128714,0.9900990099009901
optimized_execution,test,113,0.5139120177125063,0.2031729833821292,1.134012079864403,-0.1731837096755079,0.415929203539823,0.6194690265486725,1.1415929203539823,0.7345132743362832
