config_label,split,periods,cumulative_return,annualized_return,sharpe,max_drawdown,win_rate,avg_turnover,avg_holdings,avg_exposure
current_optimized,val,101,0.4254503311394271,0.19350327976862935,0.8917161580351498,-0.21275964205111197,0.504950495049505,0.7029702970297029,1.8712871287128714,0.9900990099009901
current_optimized,test,113,0.5139120177125063,0.2031729833821292,1.134012079864403,-0.1731837096755079,0.415929203539823,0.6194690265486725,1.1415929203539823,0.7345132743362832
current_optimized,all,800,24.565396310346205,0.2265411108885489,1.0398126582200211,-0.3767453460900131,0.55625,0.68,1.76875,0.9525
patched_dd_guard,val,101,0.4254503311394271,0.19350327976862935,0.8917161580351498,-0.21275964205111197,0.504950495049505,0.7029702970297029,1.8712871287128714,0.9900990099009901
patched_dd_guard,test,113,0.5139120177125063,0.2031729833821292,1.134012079864403,-0.1731837096755079,0.415929203539823,0.6194690265486725,1.1415929203539823,0.7345132743362832
patched_dd_guard,all,800,-0.23011898510105644,-0.016340733754474868,-0.35203589763088944,-0.23011898510105644,0.0025,0.0075,1.76875,0.00875
