bootstrap_id,diff_cumret_sticky_minus_static,diff_annret_sticky_minus_static,diff_sharpe_sticky_minus_static,diff_mdd_sticky_minus_static
107,-0.511102263978118,-0.1576213776164621,-0.8467385550653816,0.008193108066747778
108,-0.04679123037626498,-0.015252685438741587,-0.13123582775228138,-0.1003513101162673
109,-0.5891295270417751,-0.21038561906939268,-0.9476586176301527,-0.054783766246990884
110,-0.011378039926631223,-0.004316579060479109,-0.04632833837430528,0.007650601650382338
111,0.10046649168711541,0.035143763157021723,0.11377617885616498,0.03396786595683332
112,0.10056693227549263,0.04719529568559988,0.1712711779302938,0.02333155070951043
113,-0.4184467734527897,-0.17182883471944643,-0.7706990632352647,-0.06846512312262654
114,-0.13977110220389366,-0.04326908744640079,-0.1365263337619267,0.030291105130822005
115,-0.3797377825564501,-0.12929662382184404,-0.5226032096759027,0.04418883733192258
116,-0.34736625128153453,-0.104801448913735,-0.26481464895466833,0.009399812077767966
117,-0.02064208249069699,-0.007468061643236545,-0.0005134416712736511,-0.036457145899711274
118,-0.153144608312205,-0.05614825501386078,-0.23116566183282372,-0.08486220516080434
119,-0.5863595594424286,-0.227835739148036,-0.9778332813868126,0.05952658913092579
120,-0.8443814450122253,-0.2834499399133066,-1.1586901978320978,-0.13555520347055705
121,-0.6217765817506393,-0.24115219323185377,-1.0317066723486747,-0.10083613694505655
122,-0.06856207130550751,-0.024069551934354783,-0.008082262494926384,0.0659902943771159
123,-0.4288932185854484,-0.13162327656342798,-0.5546578996875307,-0.00041828893781103993
124,-0.4621343867805252,-0.19417469025424994,-0.8409092206307748,-0.1360490266649249
125,-1.2691646142685302,-0.39392195504021243,-1.615023687065969,-0.08715907395188183
126,-0.34974707745612665,-0.10433785289362829,-0.4373978229890356,-0.05425238162952817
127,-0.12685621611133935,-0.04909646998107409,-0.20632637001311466,-0.06663251272902415
128,-0.348595721594699,-0.16401867059165998,-0.8268551804296274,-0.17032776884453749
129,-0.06277678830290667,-0.027816132580709696,-0.1357419868166584,0.01708052622313827
130,0.10439555535273137,0.041629088325942254,0.1640646039484382,0.1028564769830077
131,-0.31632420220855595,-0.10498396364915097,-0.3517074887101279,-0.13721049571210464
132,-0.2595121480480115,-0.1178071494180396,-0.5617045513659333,-0.13252193304497673
133,-0.3421612930083455,-0.13047174195881928,-0.6370034078793632,0.007601808200422333
134,-0.5979400956692156,-0.23902904557381,-0.918545410479219,-0.07001342635564334
135,-0.2679125341215616,-0.08856516040425455,-0.27967469345779716,-0.020189125305708044
136,-0.3608860273990264,-0.13332410420494356,-0.4769714305816607,-0.06167381127785032
137,-0.35778840018497204,-0.1281908771447502,-0.44062937778322797,-0.0544387870536539
138,0.04239108488230148,0.018297779746062393,0.07147973888901837,0.05023676360325069
139,-0.3060969675761711,-0.0960907666460511,-0.33011322189687786,-0.0008066479067525556
140,-0.33190230950178146,-0.11902459389824438,-0.49003398712855795,0.10132219739332637
141,-0.2882720486878574,-0.10784240648208732,-0.4433933850403139,0.041924626381740215
142,-0.10658468827370582,-0.04473852498830433,-0.2568721464312397,-0.029345344339900548
143,-0.5037557800550003,-0.18121917187248715,-0.855465604150506,-0.05698023466307578
144,-0.11928303961108666,-0.04178380637827095,-0.164849515911631,-0.0077995325793281944
145,-0.5146598799073205,-0.17407621930768302,-0.8207534971547584,-0.0009607746287054741
146,-0.7766926280667923,-0.2596049230101034,-1.1743611432471552,0.030957122923347957
147,-0.16487592723556632,-0.08140592503104271,-0.4404206585100936,-0.0038157617997460758
148,0.10538648028253617,0.04022783319808898,0.14183117227556452,0.038228567882405695
149,-0.5990294993886061,-0.18928686552543872,-0.8391102747341175,-0.047376308252249255
150,-0.7238565971311872,-0.25770919839550044,-1.0362296438536396,-0.057614123800829864
151,-0.6764128585388135,-0.2812182622936109,-1.1897580126774443,-0.029753793191483968
152,-0.16224378304354414,-0.059168215719983985,-0.30598965929439914,-0.018199608356692654
153,-0.00045583730705023306,-0.00020891771925046765,0.0013522728834181562,0.0011472214651728763
154,0.036344237647437216,0.014350896720268125,0.0638424581485183,-0.03972931625817011
155,-0.21380336213209827,-0.08711088850495674,-0.35499081761037105,-0.06760218542702501
156,-0.5088074928432251,-0.16832231845126144,-0.541391287906043,0.004096220272553741
157,-0.5317203150549634,-0.2201566036372936,-1.1020272168144565,-0.05823779880563584
158,-0.5659713992514357,-0.21477999387614188,-0.9990699610367288,-0.13096965177280173
159,0.33035015830184966,0.16154538097248594,0.6556344310076391,0.22557732903181427
160,-0.22087952978779724,-0.07521005297457872,-0.3690632058140213,-0.012467865834531078
161,-0.16823821931141159,-0.05517818460005697,-0.2095812463585598,0.02105971130330453
162,-0.490093504677243,-0.20402775818167562,-1.0490313537887606,-0.16728707785225594
163,0.15203476356624068,0.06043224527915636,0.26356280320874614,0.02530549069832877
164,-0.5153983196555614,-0.17934432901072195,-0.6411731792912176,-0.02884815364596105
165,-0.5604405844374771,-0.19295337663645684,-0.7980626185708591,-0.055117310587106116
166,-0.169433300179473,-0.0661053075482596,-0.25365956240845033,-0.10024581553087786
167,-0.23688015667890994,-0.10199975064765376,-0.5155029600846012,0.1060273625378233
168,-0.35406661358380176,-0.13491241372553242,-0.5363402316072099,0.00011520456588254291
169,-0.258018096640689,-0.11492044023749193,-0.5177782809008542,-0.055495738223563684
170,-1.1323107309765743,-0.3626124935508346,-1.6182763970865053,0.004394321084470465
171,-0.14725436792295987,-0.06191554680254896,-0.2675771140541857,0.02834706425092104
172,-0.20079801168168676,-0.08555809255926117,-0.3847284644048932,-0.07106753882925476
173,-0.014866840598043662,-0.005074477585964354,-0.12516899820366056,-0.009534858497387111
174,-0.719886467244284,-0.20432605857820252,-0.6803249102179931,-0.018325111741805955
175,0.22335357715810056,0.07611554317817992,0.25690408406847487,0.09976844969828969
176,0.04795607896832155,0.020387542837253525,0.08509756926996126,-0.007632116671068112
177,-0.06765076517154667,-0.03529729689482686,-0.23313557007213193,0.00836112142783263
178,0.03440273521426351,0.01474369079269544,0.05149264431968331,0.1062565633245206
179,-0.6454290374166003,-0.22820149014478397,-0.8511446264771769,-0.11416134100580333
180,-0.001005420074234653,-0.000428605660908854,-0.0036691729082162228,-0.014295423378459127
181,0.005679919898733843,0.0022747862206988767,0.01172256058363047,-0.06117796011757359
182,-0.5427499239927063,-0.16322920343392067,-0.5558026036052592,0.022750482909458247
183,-0.2204285846499956,-0.07700943152590578,-0.2496757262193916,0.0075067849670188425
184,-0.21717867742744779,-0.07766302439154371,-0.4741400236868637,-0.005645553582138141
185,-0.5439832843596162,-0.20328802092226472,-0.9163477456836383,-0.09446724064422829
186,-0.15283427167913266,-0.05448315649940105,-0.1946620735767257,0.034605062701426936
187,-0.0015759418841053696,-0.0008320987122514278,-0.03886565359073857,0.06475630855120873
188,-0.5845789054779804,-0.18572973465376985,-0.719605314803053,-0.020180983626592153
189,-0.535681851578687,-0.18596015937222976,-0.7484311908135107,-0.06568508316170674
190,-0.27866218772280527,-0.11160622683893573,-0.42270400941831116,0.06066801116503884
191,-0.725645241464256,-0.2295442783496131,-0.637099351017628,-0.07216565066547853
192,-0.4036172548071433,-0.15173208636995406,-0.6543105934182205,-0.0550428187179034
193,-0.03878325173841923,-0.01590495342479703,-0.07907867759683662,-0.0749264712806158
194,0.24651105414693308,0.0856161499849235,0.36148241265538106,0.026362233085097664
195,-1.1792022550895829,-0.3661872193273774,-1.4685539941803043,-0.003376032194124634
196,-0.02404305950890495,-0.009075916232433867,-0.03950181832819266,0.08174441728447113
197,-0.5762822193164763,-0.17109775131568306,-0.8132807234126866,0.008972323449487507
198,-0.05169670020281525,-0.018488677993800273,-0.01853291495489151,-0.04118130438122125
199,-0.4144204072824702,-0.1466851592510987,-0.6007812266516779,-0.0006725220724257408
200,-0.6294403803835916,-0.2486198423568129,-1.2179005932787452,-0.09939040770124608
201,-0.11040487776582841,-0.04755335671970207,-0.2092839918272179,0.07566165559073135
202,0.10808798442802892,0.045318365761302104,0.18379217756448696,0.02530933058664986
203,-0.5223897109992581,-0.1890409054322133,-0.7831639273015544,-0.07693442215435664
204,-0.37061619670834567,-0.12844780982028325,-0.5367588435299987,-0.039880708134674814
205,0.13769228877600592,0.05979389528622936,0.3163879812904336,-0.004601846791943198
206,-0.5833096255818435,-0.24962571109173648,-1.113031524638985,-0.09303313905361654
207,-0.44336554002281425,-0.13808906670778542,-0.5037488668036676,-0.0136258975869481
208,-0.1568562459296634,-0.06058926149361343,-0.28577806220709034,-0.018888572149142302
209,0.4055072507239781,0.13933066804170813,0.5168329258233821,0.004712455234501145
210,-0.27411625831910746,-0.11034484170956649,-0.4733401452769951,-0.06012691263036163
211,-0.5171640568356307,-0.20951733610464418,-0.772322734601029,-0.1031805369767661
212,-0.041533141071629975,-0.016760730614218122,-0.07162935246437069,-0.008837410322783512
213,-0.33631178278604124,-0.1433842775265799,-0.6206885225718325,-0.07591955302640996
214,0.08883751122795891,0.03373089051229128,0.14856550427074755,0.07147296589312901
215,-0.9892661673445413,-0.3472843740196758,-1.518098087229598,-0.04930074856626876
216,-0.6634680991885955,-0.19402011793695917,-0.8027533815672134,0.01107643394554192
217,-0.35573486891718287,-0.12803655062406816,-0.5081885015987078,-0.11894879530776081
218,-0.10111514521505471,-0.036067440496126535,-0.05604547624381062,0.09034561506905103
219,-0.29442197078388976,-0.12678803373320746,-0.5408560034311736,-0.1047902775588796
220,0.024732461604732192,0.012929568628961108,0.03744428087707924,-0.049607404758963525
221,-0.3243406381399556,-0.12866936869378143,-0.6197542236337379,-0.07352920196618884
222,0.009644757611968702,0.00357838690932466,0.019598196659817768,0.08736271203311141
223,-0.27485189236173957,-0.1254933471964459,-0.558385603966433,0.020003161623047938
224,0.009092275777642156,0.002818801017184125,-0.042336795810770544,0.025208494714346052
225,-0.6039292986275424,-0.18808636355213038,-0.8368620154269804,0.008352686106960716
226,-0.3119154056195138,-0.1317788119206883,-0.5402046657502106,-0.18367752481815414
227,-0.35137937813593356,-0.14257456921419798,-0.608940951870973,-0.04256221091459178
228,-0.11041046067161031,-0.04609327514364425,-0.20340417020254783,0.08978809039993307
229,-0.06331108195606117,-0.02049027419933558,-0.08787169415251195,0.07501144922082881
230,0.04025248627969624,0.014509985538731618,0.04182223831963294,0.023884562942190213
231,-0.2438993043225166,-0.08555613721095678,-0.3072379594236657,0.043621782213357
232,-0.745019885641873,-0.2715864094429743,-1.1354101243565766,-0.07234263935225682
233,0.344230429366704,0.11484626669850151,0.3864905304549586,-0.03388141543523904
234,-0.128858948165687,-0.058136254786521624,-0.2700389021387033,0.011115832803920922
235,-0.2792414872750357,-0.07546926125186215,-0.41904766988832765,0.005099167310191999
236,0.0620745467057231,0.025711301341411197,0.11204842470719645,-0.0020741034570308514
237,-0.08023596898050245,-0.041811310371561716,-0.1896494481586805,-0.0487536505973265
238,-0.15633485719310425,-0.05904339862790198,-0.22400160320422202,0.04070023743299589
239,-0.6034250645815653,-0.18873808479148768,-0.6974218015141704,0.006831756945513967
240,-0.5405882060661278,-0.1706088029446653,-0.8620619889792129,-0.05246317693866864
241,-0.19609670483685715,-0.08213661239505776,-0.38053125863163506,-0.047538039106357344
242,-0.24117088757187122,-0.08811058261141369,-0.3217519776573853,-0.00562731479105627
243,-0.49932050516161364,-0.14469528772739615,-0.695695758218537,0.003879358924898546
244,-0.1931395151073041,-0.07271531571328049,-0.2617639558216688,-0.06924562207899165
245,-0.6056943362354266,-0.20865992822477208,-0.8343798702663798,-0.03528218174094566
246,-0.5492193437576909,-0.2181942563284317,-0.9318205658743072,-0.11519562629373192
247,0.0344482966548767,0.01604289520876756,0.06528237434380801,-0.055954666553997834
248,0.38148184364881654,0.1396798897819338,0.5636335060164878,0.10275120462227183
249,-0.36793978442732667,-0.16422673913481467,-0.6880589834094714,-0.03211333975046193
250,-0.08001064326875418,-0.03519498115523689,-0.14606952140491258,-0.021314545731106138
251,-0.39434205414346535,-0.1874741313235968,-0.8482399594521073,-0.20053572715538848
252,-0.18695144825064525,-0.10378320600963298,-0.49509882823965734,-0.0031452585921879495
253,-0.058404959321060934,-0.021853179575407333,-0.08690246889714781,0.03346398037457643
254,0.008057978923007747,0.002504942777515007,-0.07184913213393895,0.0015722621639169265
255,0.07073903664152836,0.025398519690939203,0.098777841038173,0.015439767965510054
256,-0.3543909660952764,-0.10931260884297744,-0.4492854759335254,0.052183151542247064
257,-0.5331395051299299,-0.2123500458227081,-0.8955307821789867,-0.03260428440110241
258,-0.22131274107271048,-0.10007546941854262,-0.45400587571231765,0.019109122784685573
259,-0.46605042765106663,-0.15538671981690766,-0.6909063144302348,0.05710887545043197
260,-0.17211830748084744,-0.059548704487536686,-0.19355329175238023,0.029726410046873597
261,-0.12335065824162328,-0.04802664701550463,-0.20291914966273933,0.005697603832077958
262,-0.05709861379110137,-0.019192381844812312,-0.10257136410487089,0.06353277118446288
263,-0.176172474909436,-0.04873074984552983,-0.3130843803209886,-0.024518526260333462
264,-0.5690612698689843,-0.18614163100398318,-0.7300929515231092,0.007064957318328791
265,-0.23332945186219112,-0.0770165780216403,-0.3946908392130386,-0.04694537892936701
266,-0.20078618049706565,-0.06653394437268423,-0.3377203101475075,-0.03438981673817387
267,-0.25321300753463727,-0.08440094578159019,-0.3171030668284034,-0.016391078920493185
268,-0.21613386060806472,-0.07724452308995522,-0.32946993658793033,-0.0035365924701883378
269,-0.5833513108275228,-0.2181931843183753,-0.9432576755464918,-0.06367179040326698
270,-0.15146991108861263,-0.061378478891372046,-0.27325855564990437,-0.10532358963775423
271,0.3083235131181853,0.1553614105181622,0.6445231527553937,0.20833505228441185
272,-0.30302202964192126,-0.13997829331895628,-0.7234377615065453,-0.07564289871045304
273,-0.47304495753183906,-0.19187049800843414,-0.7886732044412995,-0.1530219420293908
274,-0.2840288132868918,-0.09517597085990315,-0.28775422652698446,0.01908727192937676
275,-0.13298218410730023,-0.04300061845773451,-0.1645840799917071,0.03988068420715274
276,-0.7965877223914277,-0.2679468877131581,-0.9229463010102004,0.015761877102233757
277,0.3656437839408102,0.16578915121923066,0.7307479767016654,0.22104469652850822
278,0.031140665446745652,0.010877530731341789,0.05852770639726779,0.019836742464837465
279,-0.5193722504259675,-0.19286087686058373,-0.7509111136287985,-0.047446617859822626
280,-0.6221856060690174,-0.2256200849532619,-0.9349086203231654,-0.07253702854427158
281,-0.23395748236509206,-0.08556037038101105,-0.3503348479235936,-0.04919942880335393
282,0.15829810340464934,0.0603965040852823,0.2252095151304968,0.15436031303600695
283,-0.39424623670531855,-0.156698067416563,-0.7048327016543119,-0.05607183229393642
284,-0.2545550323391066,-0.08746550590034885,-0.34809114551137477,-0.04445753212449721
285,-0.03386146805208701,-0.013225956481907719,-0.037314802434640915,-0.04790480230403604
286,-0.17181137983205952,-0.07730568939310745,-0.3537213740796261,0.0017837986467441613
287,-0.5084582210070656,-0.17653549718255546,-0.9465897077220691,-0.018269886799913815
288,-0.36163076348385204,-0.14374629319375587,-0.6659019790169342,-0.04350549727314701
289,-0.9160793419092945,-0.31852560102491423,-1.1564502825262453,-0.05050523274793306
290,-0.33256195073906425,-0.11441385484914246,-0.4988571419187937,0.016307037137947122
291,-0.14764212815457634,-0.05643493232393859,-0.20161388582457163,0.03727848179805682
292,-0.45480049306283377,-0.12143252915901326,-0.38496066037112664,0.011332234473764746
293,-1.0217727831170882,-0.3488280126156964,-1.6030138084253454,-0.11552244407173651
294,-0.4609072490765005,-0.1530481870110605,-0.5350329547281596,0.006188999783396487
295,0.74034190141297,0.2470728455036757,0.9578816576935554,0.021777689578344916
296,-0.19982412484183154,-0.07317997340731308,-0.3197218736646489,0.001669213642714995
297,-0.12695572980457404,-0.03804707137601926,-0.15830058675417313,0.0015722621639169265
298,-0.1536643767137963,-0.08508685301302976,-0.49677963208235404,-0.09331491176713202
299,0.17226789221830519,0.06457371171917536,0.2400217567256182,0.01968269605925177
300,0.26243283837101683,0.10179554325328777,0.4063080355983768,0.04674980454368982
301,0.050786282747459,0.01742226601580521,0.047057506969005125,-0.024349416772931898
302,-0.2819804263390875,-0.11441526298379512,-0.46895241370026514,0.031226892064006972
303,-0.17786270056069386,-0.06867024812255518,-0.27321041631094284,0.016034177385043202
304,-0.19214763818070035,-0.06364055150858361,-0.4003909141169142,0.0008608024757711386
305,0.010925984795178367,0.004857791336806083,0.01583430814639171,0.05209460362675078
306,-0.5108351650295889,-0.22853605371385888,-1.1744389598274605,-0.18279802189589767
307,-0.2315213027457974,-0.10021883625120653,-0.48086868779323466,-0.14877194191077003
308,-0.1625822676228461,-0.0573597125076033,-0.30917510745591104,-0.019172499753574823
309,-0.4531419759630404,-0.14020695102516645,-0.5714933452899975,-0.013722371625806584
310,-0.5078209536367824,-0.18485160098611764,-0.8444559050660316,0.017268166114244976
311,-0.3783608500904161,-0.14732059963248711,-0.6278873350434931,-0.010131236324698367
312,-0.6801257830245571,-0.24401266202332805,-0.9999634604278514,-0.1852361133310848
313,0.0034886108694005546,0.0012348693964461255,-0.03753935922837037,-0.004134063401059818
314,-0.0504217622553087,-0.021771734095183737,-0.10085928307855835,0.039089462234225825
315,-0.6141829947656732,-0.22104404191710292,-1.0247624206903219,-0.07104074084794632
316,-0.0830687233639904,-0.035878301880191144,-0.14476574018686833,0.0468505420483446
317,0.05148826956720498,0.021124663456297155,0.10160978932327913,0.0423540872639292
318,0.014636821653629895,0.005149665065240283,-0.005650363982824258,0.038374221546816134
319,0.6515366503280251,0.24067554179658712,0.9871506031758241,0.03396954466099256
320,0.7434428269255167,0.24327853456160353,0.8390164849962249,0.024439931288460892
321,0.0275376987332161,0.00885388847853985,0.1045883655550528,0.043583259581834066
322,-0.5171405025214635,-0.18273254564511276,-0.7323546052322613,-0.08770849070525522
323,0.07953182950979587,0.03921848805354333,0.19346172298649,-0.03120553036490037
324,-0.18298580767364492,-0.09283487527942968,-0.4376149504815395,0.02498924535148217
325,0.264377928921371,0.08823228484515,0.3148387232688652,0.031114662904277668
326,-0.721799106598324,-0.2702072422972319,-1.2969313931604045,-0.055135137698795744
327,-0.6753376720324988,-0.25236558921396957,-1.1171536787856513,-0.12355095290668916
328,-0.4649720661027692,-0.16972886289421907,-0.815367232060169,-0.11907263281038105
329,-0.12971032186620524,-0.04929908208129774,-0.2358635123929489,-0.017778542334836556
330,0.034219295736693134,0.014251136616682647,0.06491374220779411,0.10438551694584375
331,-0.4967346852010175,-0.18667964498723588,-0.7670842329119381,-0.0858208177380847
332,0.11562449795959151,0.03507350981157309,0.2606492031118708,0.04581060234809675
333,-0.1996481931008447,-0.058679589202367044,-0.07499867208875877,0.030516618876134327
334,0.20478684822625315,0.07896521304702708,0.3241764771170961,0.006130453066541364
335,-0.6352893160317052,-0.20874888370182054,-0.5997792814532589,0.011350104943190997
336,0.0651947518447471,0.02681701691307925,0.10863364573391476,0.04310420748707433
337,-0.713135465776013,-0.21375342568066058,-1.0197330978419206,-0.04086182797369198
338,-0.3199886598541488,-0.13773610616699505,-0.6259876143016311,-0.042778065465414516
