bootstrap_id,diff_cumret_sticky_minus_static,diff_annret_sticky_minus_static,diff_sharpe_sticky_minus_static,diff_mdd_sticky_minus_static
227,-0.34143377620380844,-0.12863401741642932,-0.5450878335719247,-0.002515641309618788
228,-0.30994321390101265,-0.12704278696835092,-0.5138594380959963,-0.003099555997020942
229,-0.455559803267072,-0.15627456355799496,-0.561278300534308,0.021192343006158132
230,-0.19798735590383942,-0.09766587328002985,-0.5087426225668206,-0.034903645991410825
231,0.06713438837617802,0.03123234336583558,0.14276353342854212,0.015242457847081892
232,-1.0544572845347167,-0.36732821005866456,-1.6875911794417084,-0.0771827353065413
233,-0.997068174713482,-0.3487337446784464,-1.507622305136358,-0.06697526504997653
234,-0.04452616240292229,-0.017788180508990337,-0.08637603033888486,0.047622304266432214
235,-0.36595711128739294,-0.11535650315023105,-0.5555779315983509,-0.03654486621310371
236,-0.283854427884047,-0.12758243656762425,-0.6152690608154125,-0.07653168460689663
237,-0.3811377726556009,-0.12827626865679198,-0.3798973252470318,-0.02249886966668846
238,0.29516334475602246,0.08041516339625354,0.3030285823011789,0.024633647373854317
239,0.4829268180173558,0.1670863834128995,0.626154418961547,0.053878065347951254
240,0.13997714559638297,0.0583570977188792,0.2695902759466176,0.21821178827418475
241,-0.3761880025251625,-0.13157137185501,-0.583361356169934,0.02284469802681377
