bootstrap_id,diff_cumret_sticky_minus_static,diff_annret_sticky_minus_static,diff_sharpe_sticky_minus_static,diff_mdd_sticky_minus_static
1,-0.09272789553633021,-0.041529450867263895,-0.19224560041496636,0.11204669829019565
2,-0.1992179441349753,-0.09600087808965818,-0.44854343033278515,-0.04861090417463776
3,-0.12954710645600598,-0.06255201447910863,-0.30426237707165626,-0.09300346160315909
4,-0.17372639757760955,-0.06968122075579197,-0.3041866316148879,-0.048124777963404086
5,-0.12844407654223455,-0.03985009716076293,-0.17257013676109634,-0.008485807320587124
6,-0.02693874132212626,-0.008780187101540049,0.058607379274310034,0.04592642467811936
7,-0.7224292717917906,-0.21909549667867934,-0.7352923259363526,-0.06495293389891954
8,-0.03923642566861263,-0.014799770886097185,-0.06952618099556074,-0.007951603229087056
9,-0.5677927704319465,-0.17132954798346578,-0.7784664551181388,-0.09150048111706133
10,-0.4495689800853615,-0.17911294753418405,-0.8579638625794566,-0.07860008693354592
11,-0.23662249063148577,-0.0715395846133613,-0.40011313885125266,-0.07764629630920072
12,-0.12560001744691363,-0.05088637281463115,-0.207524307039948,0.03210832325795154
13,0.19947961820869298,0.11291976842172202,0.6365251950727552,0.1908547829464904
14,-0.6439761630543623,-0.2129275637389656,-0.8028357913186474,-0.0327327594030532
15,-0.21425361797295173,-0.08434733970439567,-0.29509024018809843,0.05784904653697509
16,-0.1378564872430088,-0.050402367461465536,-0.18371997126905693,0.026124525702150847
17,-0.0484079571831475,-0.015519828365206045,-0.06177354021711334,0.030405241553000728
18,-0.5270769958324859,-0.21587741605600463,-0.9647185174216876,-0.14817646705795418
19,-0.5388464008044689,-0.21430498821780464,-0.8591940306662963,-0.16009164673402543
20,0.1898517111327589,0.07370413473663007,0.3274436725253816,0.006794678142763577
21,-0.21638770893841053,-0.07708557594610621,-0.29694358510607977,-0.005707976256019598
22,-0.29856951388084174,-0.10339528956308475,-0.379775342274979,0.11394882216353086
23,-0.3392381944368392,-0.11334859342026382,-0.48471050149265216,-0.014643713819968207
24,-0.660037505391815,-0.21568421655788605,-0.8539864605572154,-0.0494035978641455
25,-0.017293604572319765,-0.00566804552336686,-0.03062920711139716,0.05609645041625011
26,-0.10479564812686704,-0.04099420887722216,-0.19464657129149443,0.02630963095939265
