epoch,lr,train_loss,val_loss,val_f1,val_auc,val_strategy_mode,val_strategy_top_k,val_strategy_min_prob,val_strategy_threshold,val_strategy_constraints_satisfied,val_strategy_sharpe,val_strategy_cumret,val_strategy_mdd,val_strategy_turnover,val_strategy_score
1,0.0003,0.6917510112436526,0.6944187836041527,0.6981327800829875,0.5219044001266223,topk,3,0.6,0.5,True,0.3675823244667254,0.03373798101813419,-0.24475954175472936,0.9102564102564101,0.7965782494629132
2,0.0003,0.6843798216762009,0.6924528583647713,0.6666666666666666,0.5031199746755303,topk,2,0.54,0.5,True,1.2419012175895112,0.15637703954358795,-0.15424592530298642,0.8846153846153846,2.789644200242773
3,0.0003,0.6835821772811423,0.6958272175183372,0.6899182561307902,0.49713200379867045,topk,2,0.56,0.5,True,1.5280438238625564,0.19768837748341594,-0.15424592530298653,0.9230769230769231,3.437285865180074
4,0.0003,0.6822148356687531,0.6947261352387686,0.6324159021406728,0.49056663501107944,topk,2,0.58,0.5,True,1.154749791475157,0.17021396149972756,-0.12093713342794876,0.7692307692307693,2.6571845493179236
5,0.0003,0.6809974615227667,0.6987220512496101,0.6662883087400681,0.4875542893320671,topk,2,0.56,0.5,True,1.410648985517293,0.179847102994519,-0.14056233445936694,1.0384615384615385,3.14711151858741
