date,selected_stocks,n_holdings,top1_stock,top1_prob,gross_return,net_return,turnover,equity,drawdown,exposure,kept_existing,newly_added,forced_keep_count,entry_candidates_count
2010-12-29,UNH|V,2,V,0.6310073,0.0339440661539709,0.0329440661539709,1.0,1.0292514411105014,0.0,1.0,1,1,1,1
2011-01-05,UNH|V,2,V,0.58973765,0.02049924384632845,0.02049924384632845,0.0,1.0503503173810105,0.0,1.0,2,0,1,0
2011-01-12,V,1,V,0.60931194,-0.0264428299598086,-0.027442829959808603,1.0,1.0215257322228923,-0.027442829959808623,1.0,1,0,0,0
2011-01-20,,0,MSFT,0.5788568,0.0,-0.001,1.0,1.0205042064906695,-0.028415387129848813,0.0,0,0,0,0
2011-01-27,,0,JNJ,0.59157467,0.0,0.0,0.0,1.0205042064906695,-0.028415387129848813,0.0,0,0,0,0
2011-02-03,JNJ,1,JNJ,0.60067374,0.0021382129293876,0.0011382129293875999,1.0,1.0216657575729915,-0.02730951696148609,1.0,0,1,0,1
2011-02-10,JNJ,1,JNJ,0.58979595,-0.0022977777090267,-0.0022977777090267,0.0,1.0193181967691645,-0.029544543471194284,1.0,1,0,1,0
2011-02-17,JNJ,1,MSFT,0.58603203,-0.0100450423788024,-0.0100450423788024,0.0,1.0090791022851338,-0.03929280965876625,1.0,1,0,0,0
2011-02-25,,0,AMZN,0.55884165,0.0,-0.001,1.0,1.0080700231828486,-0.040253516849107496,0.0,0,0,0,0
2011-03-04,,0,NVDA,0.5762113,0.0,0.0,0.0,1.0080700231828486,-0.040253516849107496,0.0,0,0,0,0
2011-03-11,,0,NVDA,0.5978719,0.0,0.0,0.0,1.0080700231828486,-0.040253516849107496,0.0,0,0,0,0
2011-03-18,NVDA,1,NVDA,0.6129941,0.057321124608195,0.056321124608195,1.0,1.0648456605723158,0.0,1.0,0,1,0,1
2011-03-25,NVDA,1,UNH,0.56846327,-0.0230810141902035,-0.0230810141902035,0.0,1.0402679427702695,-0.023081014190203586,1.0,1,0,1,0
2011-04-01,NVDA,1,UNH,0.59595346,-0.0357140994471806,-0.0357140994471806,0.0,1.003115710010458,-0.057970796001253544,1.0,1,0,0,0
2011-04-08,NVDA|UNH,2,UNH,0.60923916,0.0398083481872806,0.0388083481872806,1.0,1.0420449737566748,-0.02141219864988364,1.0,1,1,0,1
2011-04-15,AAPL|UNH,2,UNH,0.61539,0.06935942366367251,0.06835942366367251,1.0,1.1132785675943078,0.0,1.0,1,1,1,1
2011-04-25,AAPL|GOOGL,2,GOOGL,0.6105709,0.0033330254357833503,0.0023330254357833502,1.0,1.1158758748096178,0.0,1.0,1,1,1,2
2011-05-02,GOOGL,1,GOOGL,0.58408743,-0.0016339532372029,-0.0026339532372029,1.0,1.1129367099368463,-0.002633953237202946,1.0,1,0,1,0
2011-05-09,GOOGL,1,MSFT,0.5787361,-0.0358205729825272,-0.0358205729825272,0.0,1.0730706792936198,-0.03836017650556445,1.0,1,0,0,0
2011-05-16,GOOGL,1,JPM,0.5911776,-5.773723834723299e-05,-5.773723834723299e-05,0.0,1.073008723156046,-0.0384156989332578,1.0,1,0,0,0
2011-05-23,GOOGL|V,2,V,0.6040115,0.0371639653967871,0.0361639653967871,1.0,1.1118129734907118,-0.003640997543386426,1.0,1,1,0,2
2011-05-31,V,1,JPM,0.5454832,-0.0152972019279433,-0.0162972019279433,1.0,1.0936935329556268,-0.019878861399145853,1.0,1,0,1,0
2011-06-07,JPM|V,2,JPM,0.6161776,-0.013439125925649099,-0.0144391259256491,1.0,1.0779015543092123,-0.03403095394179423,1.0,1,1,0,5
2011-06-14,JPM|V,2,V,0.60078883,-0.0146013160920354,-0.0146013160920354,0.0,1.0621627729986471,-0.04813537331841211,1.0,2,0,1,0
2011-06-21,JPM|V,2,V,0.5993457,-0.014810680174210349,-0.014810680174210349,0.0,1.0464314198748117,-0.06223313587333734,1.0,2,0,0,0
2011-06-28,JPM|V,2,JNJ,0.5979245,0.10186267477840591,0.10186267477840591,0.0,1.1530237232754252,0.0,1.0,2,0,0,0
2011-07-06,JPM,1,JNJ,0.5827712,-0.0231751982013233,-0.0241751982013233,1.0,1.125149146234414,-0.0241751982013233,1.0,1,0,0,0
2011-07-13,JPM|NVDA,2,NVDA,0.6018906,-0.004235785142221848,-0.005235785142221848,1.0,1.1192581070517762,-0.02928440719999248,1.0,1,1,0,2
2011-07-20,NVDA,1,JNJ,0.5679729,-0.0128206184952133,-0.0138206184952133,1.0,1.103789267756539,-0.04270029707543621,1.0,1,0,1,0
2011-07-27,JNJ|NVDA,2,JNJ,0.62574095,0.020320552378300702,0.0193205523783007,1.0,1.1251150861188355,-0.024204738023350436,1.0,1,1,0,2
2011-08-03,JNJ|UNH,2,UNH,0.6296349,-0.0817971899390335,-0.0827971899390335,1.0,1.0319587186301822,-0.10499784367084009,1.0,1,1,1,1
2011-08-10,GOOGL|UNH,2,UNH,0.68705255,0.029522098729790003,0.028522098729790002,1.0,1.0613923470880198,-0.07947050380464482,1.0,1,1,1,7
2011-08-17,GOOGL|JPM,2,JPM,0.60398704,-0.0193643968464485,-0.0203643968464485,1.0,1.039777732122136,-0.09821653177402834,1.0,1,1,1,1
2011-08-24,JPM|UNH,2,UNH,0.6437125,0.04167606664101795,0.04067606664101795,1.0,1.0820718004457826,-0.061535527324700356,1.0,1,1,1,7
2011-08-31,JNJ|UNH,2,JNJ,0.6348494,-0.00810460591579835,-0.009104605915798349,1.0,1.0722199631301252,-0.07007987651438652,1.0,1,1,1,3
2011-09-08,JNJ|V,2,V,0.65829605,0.01314552328849975,0.01214552328849975,1.0,1.0852426356627165,-0.05878550999814747,1.0,1,1,1,7
2011-09-15,JPM|V,2,JPM,0.61677086,-0.07929467734110075,-0.08029467734110075,1.0,0.9981034283953729,-0.13436002378161493,1.0,1,1,1,1
2011-09-22,JNJ|JPM,2,JNJ,0.6822769,0.0522026504963679,0.0512026504963679,1.0,1.0492089693987277,-0.09003696262362082,1.0,1,1,1,7
2011-09-29,JNJ,1,V,0.5673888,-0.0170579241094114,-0.0180579241094114,1.0,1.0302624334544117,-0.10646900609493293,1.0,1,0,1,0
2011-10-06,JNJ|MSFT,2,JNJ,0.6480813,0.027249565080888,0.026249565080888,1.0,1.0573063742517674,-0.0830142061186313,1.0,1,1,0,7
2011-10-13,JNJ|MSFT,2,JNJ,0.6235972,-0.01580925951540635,-0.01580925951540635,0.0,1.0405911433939279,-0.09751107250604274,1.0,2,0,1,2
2011-10-20,JNJ|UNH,2,JNJ,0.6539798,0.0482794678074739,0.0472794678074739,1.0,1.0897897388587636,-0.054841876311990445,1.0,1,1,0,4
2011-10-27,UNH,1,AMZN,0.56298083,-0.0610004372917716,-0.0620004372917716,1.0,1.0222222984934346,-0.11344209329051747,1.0,1,0,1,0
2011-11-03,AMZN|UNH,2,AMZN,0.65490717,-0.01772033145957055,-0.01872033145957055,1.0,1.0030859582402734,-0.13003875116222208,1.0,1,1,0,5
2011-11-10,AMZN|UNH,2,AMZN,0.6330018,-0.03232332017399125,-0.03232332017399125,0.0,0.9706628896500382,-0.15815878714737086,1.0,2,0,1,3
2011-11-17,AMZN|UNH,2,UNH,0.6493192,-0.0636244726760048,-0.0636244726760048,0.0,0.9089049751498876,-0.21172049039204766,1.0,2,0,0,7
2011-11-25,UNH|V,2,UNH,0.66885096,0.09815439498173481,0.09715439498173481,1.0,0.9972090881064636,-0.1351356715595884,1.0,1,1,0,7
2011-12-02,V,1,AMZN,0.57079446,-0.0001024183066202,-0.0011024183066202001,1.0,0.996109746552207,-0.13608911382800393,1.0,1,0,1,0
2011-12-09,V,1,JNJ,0.5957459,0.0025721105688432,0.0025721105688432,0.0,0.9986718509590417,-0.13386703950714218,1.0,1,0,0,0
2011-12-16,AMZN|V,2,AMZN,0.64959854,0.014883466372728249,0.013883466372728248,1.0,1.0125368780192219,-0.12184211167582804,1.0,1,1,0,8
2011-12-23,AMZN,1,NVDA,0.5824609,0.0098713464990018,0.0088713464990018,1.0,1.021519443507148,-0.11405166876767248,1.0,1,0,1,0
2012-01-03,AMZN|MSFT,2,AMZN,0.6135782,0.0208508355491513,0.019850835549151298,1.0,1.041797457990469,-0.09646485413933448,1.0,1,1,0,3
2012-01-10,MSFT|V,2,V,0.6107729,0.02694417400602895,0.02594417400602895,1.0,1.0688260325196122,-0.07302338109456274,1.0,1,1,1,2
2012-01-18,GOOGL|V,2,GOOGL,0.62774944,-0.0656155014481727,-0.0666155014481727,1.0,0.9976256504024572,-0.13477439339368025,1.0,1,1,1,1
2012-01-25,GOOGL|V,2,GOOGL,0.6127811,0.01965208324412445,0.01965208324412445,0.0,1.0172310727306402,-0.11777090774770471,1.0,2,0,1,1
2012-02-01,GOOGL|V,2,GOOGL,0.6456299,0.0534663719253822,0.0534663719253822,0.0,1.071618727599312,-0.07060131897795108,1.0,2,0,0,2
2012-02-08,GOOGL|UNH,2,UNH,0.61462533,0.020264853642953197,0.019264853642953196,1.0,1.0922633055475606,-0.05269658941210764,1.0,1,1,0,1
2012-02-15,JNJ|UNH,2,JNJ,0.66125757,0.006409228831872499,0.005409228831872499,1.0,1.0981716077119248,-0.0475724084910244,1.0,1,1,1,1
2012-02-23,JNJ|UNH,2,JNJ,0.5889747,0.013374867462731449,0.013374867462731449,0.0,1.1128595074164065,-0.034833815686743375,1.0,2,0,1,0
2012-03-01,JNJ|UNH,2,UNH,0.5996527,-0.0032391124121771498,-0.0032391124121771498,0.0,1.1092548303729246,-0.037960097454166175,1.0,2,0,0,0
2012-03-08,,0,NVDA,0.578016,0.0,-0.001,1.0,1.1081455755425518,-0.038922137356711906,0.0,0,0,0,0
2012-03-15,,0,NVDA,0.57374066,0.0,0.0,0.0,1.1081455755425518,-0.038922137356711906,0.0,0,0,0,0
2012-03-22,UNH,1,UNH,0.62983257,0.0785079251303513,0.0775079251303513,1.0,1.1940356398452339,0.0,1.0,0,1,0,3
2012-03-29,JNJ|UNH,2,JNJ,0.60037225,0.0062181177035778995,0.0052181177035778995,1.0,1.2002662583562134,0.0,1.0,1,1,1,1
2012-04-05,JNJ|MSFT,2,MSFT,0.6196568,-0.02503691392438305,-0.02603691392438305,1.0,1.1690150291010515,-0.0260369139243829,1.0,1,1,1,6
2012-04-13,MSFT|UNH,2,UNH,0.65637136,0.0387032224241218,0.0377032224241218,1.0,1.2130906627603897,0.0,1.0,1,1,1,4
2012-04-20,JNJ|UNH,2,JNJ,0.6346889,-0.004574830919295449,-0.005574830919295449,1.0,1.2063278874257244,-0.005574830919295448,1.0,1,1,1,3
2012-04-27,JNJ|V,2,V,0.6169163,-0.0239657572899322,-0.0249657572899322,1.0,1.176210998176177,-0.030401408333564195,1.0,1,1,1,4
2012-05-04,UNH|V,2,V,0.6440735,0.0049377850155823,0.0039377850155823,1.0,1.1808426642199583,-0.026583337528170436,1.0,1,1,1,6
2012-05-11,UNH|V,2,V,0.6320342,-0.03244537762645585,-0.03244537762645585,0.0,1.1425297780619117,-0.05816620872995315,1.0,2,0,1,3
2012-05-18,JPM|V,2,JPM,0.6562737,0.0300229606070876,0.0290229606070876,1.0,1.175689374803027,-0.030831403707498595,1.0,1,1,0,7
2012-05-25,JPM|UNH,2,UNH,0.63090587,-0.048093852177315,-0.049093852177315,1.0,1.1179702544300074,-0.0784116235087785,1.0,1,1,1,5
2012-06-04,GOOGL|UNH,2,GOOGL,0.6605351,0.014500510041808148,0.013500510041808148,1.0,1.1330634230763825,-0.06596971037754507,1.0,1,1,1,7
2012-06-11,GOOGL|JNJ,2,JNJ,0.64474183,0.0357114646009112,0.0347114646009112,1.0,1.1723937139770857,-0.033548151043136354,1.0,1,1,1,3
2012-06-18,JNJ|V,2,V,0.6316631,0.00637917444533925,0.00537917444533925,1.0,1.1787002242831877,-0.028349437954576673,1.0,1,1,1,5
2012-06-25,UNH|V,2,UNH,0.6475022,0.0096642715147641,0.0086642715147641,1.0,1.1889128030608904,-0.019930793667542135,1.0,1,1,1,7
2012-07-02,UNH|V,2,V,0.5996022,-0.0221147345157914,-0.0221147345157914,0.0,1.1626203120587735,-0.041604763972686754,1.0,2,0,1,0
2012-07-10,MSFT|UNH,2,UNH,0.6627974,0.00045039329582670005,-0.0005496067041733,1.0,1.161981328140858,-0.042131504419655075,1.0,1,1,0,7
2012-07-17,MSFT|UNH,2,UNH,0.61114514,-0.01754221367072235,-0.01754221367072235,0.0,1.1415976034012212,-0.05893463823757894,1.0,2,0,1,1
2012-07-24,JNJ|UNH,2,UNH,0.66623324,-0.0208166065946066,-0.021816606594606602,1.0,1.116691817598471,-0.07946549101496081,1.0,1,1,0,7
2012-07-31,JNJ|MSFT,2,JNJ,0.6229073,0.00668550802287205,0.00568550802287205,1.0,1.1230407778865028,-0.07423178467879576,1.0,1,1,1,3
2012-08-07,MSFT|UNH,2,UNH,0.6380083,-0.004274329209080651,-0.005274329209080651,1.0,1.1171174911087074,-0.0791145910177028,1.0,1,1,1,2
2012-08-14,UNH|V,2,UNH,0.6383825,0.0056598267013254,0.0046598267013254,1.0,1.1223230650222933,-0.07482342460006619,1.0,1,1,1,3
2012-08-21,JNJ|V,2,JNJ,0.6570846,0.0020630206139111,0.0010630206139111,1.0,1.1235161175758799,-0.07383994282890838,1.0,1,1,1,3
2012-08-28,JNJ|MSFT,2,JNJ,0.66419744,-0.00569543527820705,-0.00669543527820705,1.0,1.1159936881266281,-0.08004098754895794,1.0,1,1,1,7
2012-09-05,MSFT|V,2,V,0.62748945,0.0293378748494862,0.0283378748494862,1.0,1.1476185775935772,-0.05397130418746332,1.0,1,1,1,3
2012-09-12,UNH|V,2,UNH,0.62489146,0.0251454163944383,0.024145416394438297,1.0,1.1753283060115671,-0.031129047405982213,1.0,1,1,1,1
2012-09-19,MSFT|UNH,2,UNH,0.6341947,-0.0066179468087031006,-0.007617946808703101,1.0,1.1663747174936079,-0.038509854787340925,1.0,1,1,1,3
2012-09-26,AMZN|MSFT,2,MSFT,0.6439247,0.007378982988471501,0.006378982988471501,1.0,1.173815001974683,-0.03237652550744641,1.0,1,1,1,7
2012-10-03,AMZN|MSFT,2,MSFT,0.6101163,-0.036089856329998254,-0.036089856329998254,0.0,1.13145218719542,-0.06729791768341642,1.0,2,0,1,0
2012-10-10,MSFT|V,2,V,0.6343411,0.029226375910396597,0.028226375910396596,1.0,1.1633889819558383,-0.04097111809553888,1.0,1,1,0,6
2012-10-17,MSFT|V,2,MSFT,0.5764524,-0.049846473764510305,-0.049846473764510305,0.0,1.1053981435888562,-0.08877532609679717,1.0,2,0,1,0
2012-10-24,MSFT|UNH,2,UNH,0.6402498,0.029836249558291148,0.028836249558291147,1.0,1.1372736803186563,-0.06249902399645191,1.0,1,1,0,7
2012-11-02,GOOGL|UNH,2,GOOGL,0.631307,-0.04619083276993745,-0.04719083276993745,1.0,1.0836047882570874,-0.10674047577668844,1.0,1,1,1,5
2012-11-09,GOOGL|JNJ,2,JNJ,0.65078974,-0.0168189806486389,-0.0178189806486389,1.0,1.064296055504362,-0.12265744995303596,1.0,1,1,1,7
2012-11-16,JNJ|UNH,2,UNH,0.65109617,0.01939571284491535,0.018395712844915348,1.0,1.0838745401233962,-0.10651810833574626,1.0,1,1,1,7
2012-11-26,JPM|UNH,2,JPM,0.62465453,0.0025068157293933,0.0015068157293933,1.0,1.0855077393291432,-0.10517179576745839,1.0,1,1,1,3
2012-12-03,AAPL|JPM,2,JPM,0.6511416,-0.029703969576886053,-0.030703969576886054,1.0,1.0521783427253069,-0.13264657372675392,1.0,1,1,1,6
2012-12-10,AAPL|UNH,2,UNH,0.65186477,-0.0088028672190818,-0.009802867219081801,1.0,1.0418639781407772,-0.14114912419652614,1.0,1,1,1,6
2012-12-17,AAPL|UNH,2,UNH,0.61693245,0.0057984563947289,0.0057984563947289,0.0,1.0479051809872653,-0.13616911484360505,1.0,2,0,1,0
2012-12-24,AAPL|V,2,V,0.64532614,0.0416314217926956,0.0406314217926956,1.0,1.0904830583947098,-0.10107043779125802,1.0,1,1,0,5
2013-01-02,V,1,JNJ,0.56851023,0.0412539848905231,0.0402539848905231,1.0,1.1343793469507018,-0.06488494077646279,1.0,1,0,1,0
2013-01-09,UNH|V,2,UNH,0.64864874,0.007402204045303999,0.006402204045303999,1.0,1.1416418749946589,-0.05889814336147725,1.0,1,1,0,3
2013-01-16,NVDA|UNH,2,UNH,0.6414278,0.027989972904886397,0.026989972904886396,1.0,1.1724547582678484,-0.03349782975006521,1.0,1,1,1,5
2013-01-24,NVDA|UNH,2,UNH,0.6149731,-0.00611158374331815,-0.00611158374331815,0.0,1.1652892028274426,-0.03940468870164637,1.0,2,0,1,3
2013-01-31,UNH|V,2,V,0.65299296,0.01397209709133255,0.012972097091332551,1.0,1.1804054475060017,-0.026943753058005337,1.0,1,1,0,5
2013-02-07,UNH|V,2,UNH,0.6351581,-0.0023910647309223,-0.0023910647309223,0.0,1.1775830216722816,-0.02927039353127192,1.0,2,0,1,7
2013-02-14,UNH|V,2,V,0.63247657,-0.011552443030022399,-0.011552443030022399,0.0,1.1639790609012908,-0.04048469200755811,1.0,2,0,0,7
2013-02-22,UNH|V,2,V,0.6375569,-0.01295406151195945,-0.01295406151195945,0.0,1.1489008045477427,-0.052914312328958935,1.0,2,0,0,8
2013-03-01,META|UNH,2,META,0.6141423,0.00594901404914655,0.00494901404914655,1.0,1.1545867307705253,-0.048227171954929204,1.0,1,1,0,1
2013-03-08,META|UNH,2,UNH,0.594641,-0.0129038559592028,-0.0129038559592028,0.0,1.1396881099042555,-0.060508711433906015,1.0,2,0,1,0
2013-03-15,META|V,2,META,0.6296056,-0.01240445628337695,-0.013404456283376949,1.0,1.1244112104583595,-0.07310208134010365,1.0,1,1,0,3
2013-03-22,META|V,2,META,0.63518435,0.0187883107138974,0.0187883107138974,0.0,1.1455369976506404,-0.05568723524425678,1.0,2,0,1,5
2013-04-01,JPM|META,2,JPM,0.6517333,0.03686732021636435,0.03586732021636435,1.0,1.1866243399650687,-0.02181726692636221,1.0,1,1,0,4
2013-04-08,JPM|V,2,V,0.6400775,-0.0217238995959255,-0.022723899595925502,1.0,1.1596596076056211,-0.04404539313919542,1.0,1,1,1,6
2013-04-15,MSFT|V,2,MSFT,0.64261,0.04423924130846945,0.04323924130846945,1.0,1.2098024092145656,-0.002710641213198084,1.0,1,1,1,4
2013-04-22,MSFT|V,2,V,0.6108634,0.0422296249225343,0.0422296249225343,0.0,1.260891911186075,0.0,1.0,2,0,1,2
2013-04-29,UNH|V,2,UNH,0.6356595,0.034310847367181894,0.033310847367181894,1.0,1.3028932891861087,0.0,1.0,1,1,0,3
2013-05-06,JPM|UNH,2,JPM,0.62571406,0.033652409184702,0.032652409184702,1.0,1.3454358939886157,0.0,1.0,1,1,1,2
2013-05-13,JPM|MSFT,2,JPM,0.6209048,0.06113032672055026,0.060130326720550256,1.0,1.4263373938757067,0.0,1.0,1,1,1,3
2013-05-20,MSFT|UNH,2,UNH,0.6268376,0.0053786246247087,0.0043786246247087,1.0,1.4325827899116736,0.0,1.0,1,1,1,3
2013-05-28,UNH|V,2,V,0.64262676,-0.00726414772825835,-0.008264147728258349,1.0,1.4207437141028831,-0.008264147728258342,1.0,1,1,1,4
2013-06-04,UNH|V,2,UNH,0.6289067,0.01108990681141895,0.01108990681141895,0.0,1.4364996294951935,0.0,1.0,2,0,1,3
2013-06-11,JNJ|UNH,2,JNJ,0.6397712,0.02580958375475615,0.02480958375475615,1.0,1.4721385873668307,0.0,1.0,1,1,0,1
2013-06-18,JNJ|JPM,2,JPM,0.61743283,-0.02460559147865405,-0.02560559147865405,1.0,1.4344436080987528,-0.025605591478654044,1.0,1,1,1,2
2013-06-25,JPM|V,2,V,0.60272455,0.023824385864078,0.022824385864078,1.0,1.467183902510259,-0.0033656375147627093,1.0,1,1,1,2
2013-07-02,JNJ|V,2,JNJ,0.6421849,0.01936167753791735,0.01836167753791735,1.0,1.4941238602169757,0.0,1.0,1,1,1,7
2013-07-10,JNJ|UNH,2,UNH,0.61618394,-0.005797603368011799,-0.006797603368011799,1.0,1.483967398832538,-0.006797603368011829,1.0,1,1,1,3
2013-07-17,JPM|UNH,2,JPM,0.63328844,0.05986444885731295,0.05886444885731295,1.0,1.5713203218870355,0.0,1.0,1,1,1,4
2013-07-24,JPM|MSFT,2,MSFT,0.65003467,-0.009823553906700151,-0.010823553906700152,1.0,1.5543130516783976,-0.0108235539067002,1.0,1,1,1,5
2013-07-31,GOOGL|MSFT,2,MSFT,0.6693996,0.0050880808029576,0.0040880808029576,1.0,1.5606672090267504,-0.006779720666688527,1.0,1,1,1,4
2013-08-07,GOOGL|MSFT,2,MSFT,0.65210915,-0.0036214625156078505,-0.0036214625156078505,0.0,1.5550153112299219,-0.010376630678035514,1.0,2,0,1,4
2013-08-14,GOOGL|V,2,V,0.640343,-0.00016382314267535,-0.00116382314267535,1.0,1.553205548423498,-0.011528377257784772,1.0,1,1,0,5
2013-08-21,JNJ|V,2,JNJ,0.6310611,-0.01802358609632845,-0.01902358609632845,1.0,1.5236580089477685,-0.03033265227679882,1.0,1,1,1,4
2013-08-28,JNJ|UNH,2,JNJ,0.61295545,0.02041955677563795,0.01941955677563795,1.0,1.5532467721591852,-0.011502142164205864,1.0,1,1,1,1
2013-09-05,JNJ|UNH,2,JNJ,0.58930576,0.01794430492640995,0.01794430492640995,0.0,1.5811187058647715,0.0,1.0,2,0,1,0
2013-09-12,JNJ|MSFT,2,MSFT,0.6104188,0.02048515485820595,0.01948515485820595,1.0,1.6119270486977528,0.0,1.0,1,1,0,1
2013-09-19,MSFT|UNH,2,UNH,0.61658174,-0.0036141287367993,-0.0046141287367993,1.0,1.6044894097807323,-0.00461412873679945,1.0,1,1,1,1
2013-09-26,JNJ|UNH,2,UNH,0.64031136,-0.00031983138651410026,-0.0013198313865141003,1.0,1.6023717542983742,-0.005927870251385303,1.0,1,1,1,3
2013-10-03,JNJ|UNH,2,UNH,0.61553526,0.0169964571799893,0.0169964571799893,0.0,1.6296063972067307,0.0,1.0,2,0,1,0
2013-10-10,UNH,1,UNH,0.5738296,-0.035279856675938,-0.036279856675938,1.0,1.5704845106778789,-0.03627985667593803,1.0,1,0,0,0
2013-10-17,UNH,1,UNH,0.5828509,-0.0526831631114006,-0.0526831631114006,0.0,1.487746419037908,-0.08705168218042192,1.0,1,0,0,0
2013-10-24,JNJ|UNH,2,UNH,0.6357889,0.006214938599159749,0.005214938599159749,1.0,1.4955049252643104,-0.08229071275878663,1.0,1,1,0,1
2013-10-31,JNJ|UNH,2,UNH,0.6577219,0.011419253058329101,0.011419253058329101,0.0,1.5125824744558811,-0.07181115817380046,1.0,2,0,1,4
2013-11-07,JPM|UNH,2,JPM,0.6508412,0.038662684865297045,0.037662684865297044,1.0,1.569550391524084,-0.03685307432861529,1.0,1,1,0,5
2013-11-14,JPM|UNH,2,UNH,0.6032209,0.0362075282137541,0.0362075282137541,0.0,1.6263799316081011,-0.0019799048433781774,1.0,2,0,1,1
2013-11-21,META|UNH,2,META,0.62022305,0.01408574069059295,0.01308574069059295,1.0,1.647662317657509,0.0,1.0,1,1,0,2
2013-11-29,JNJ|META,2,JNJ,0.61619586,0.00872934110308125,0.00772934110308125,1.0,1.660397661733377,0.0,1.0,1,1,1,1
2013-12-06,JNJ|META,2,JNJ,0.6098528,0.0397524581897503,0.0397524581897503,0.0,1.7264025503597924,0.0,1.0,2,0,1,0
2013-12-13,JNJ|JPM,2,JNJ,0.6299465,0.01766970226224525,0.016669702262245248,1.0,1.755181166859071,0.0,1.0,1,1,0,2
2013-12-20,JNJ|JPM,2,MSFT,0.594218,0.0033066575658352,0.0033066575658352,0.0,1.760984949943877,0.0,1.0,2,0,1,0
2013-12-30,JNJ|UNH,2,JNJ,0.6080833,0.02234710092764165,0.02134710092764165,1.0,1.7985768734023868,0.0,1.0,1,1,0,1
2014-01-07,MSFT|UNH,2,MSFT,0.61247563,-0.0249240737752549,-0.0259240737752549,1.0,1.751950433845836,-0.025924073775254852,1.0,1,1,1,1
2014-01-14,MSFT|UNH,2,UNH,0.60212964,-0.0020915858854120995,-0.0020915858854120995,0.0,1.7482860790464625,-0.027961437233866238,1.0,2,0,1,0
2014-01-22,MSFT|UNH,2,UNH,0.6089943,-0.00441915309374415,-0.00441915309374415,0.0,1.7405601352114943,-0.03225702445575296,1.0,2,0,0,0
2014-01-29,GOOGL|UNH,2,GOOGL,0.6071907,0.013300490118125249,0.01230049011812525,1.0,1.761969877954666,-0.02035331154818587,1.0,1,1,0,3
2014-02-05,GOOGL|V,2,V,0.601516,0.03980869645850045,0.03880869645850045,1.0,1.8303496321172297,0.0,1.0,1,1,1,1
2014-02-12,V,1,UNH,0.58679813,-0.0031671812301926,-0.0041671812301926,1.0,1.8227222334855808,-0.0041671812301925515,1.0,1,0,1,0
2014-02-20,AMZN|V,2,AMZN,0.613851,0.0210755213726413,0.0200755213726413,1.0,1.8593143326403092,0.0,1.0,1,1,0,3
2014-02-27,AMZN|JPM,2,JPM,0.60981834,0.03619404059369175,0.03519404059369175,1.0,1.9247511167396851,0.0,1.0,1,1,1,2
2014-03-06,JPM|V,2,V,0.61427087,-0.0194427665083542,-0.0204427665083542,1.0,1.8854038790734817,-0.020442766508354193,1.0,1,1,1,1
2014-03-13,JPM|V,2,JPM,0.6230774,0.02577898139515405,0.02577898139515405,0.0,1.9340076705944684,0.0,1.0,2,0,1,3
2014-03-20,V,1,V,0.5754643,-0.0272744944344885,-0.0282744944344885,1.0,1.8793245814759871,-0.028274494434488484,1.0,1,0,0,0
2014-03-27,META|V,2,V,0.6234146,-0.0138983498975197,-0.0148983498975197,1.0,1.851325746290148,-0.04275160102074771,1.0,1,1,0,3
2014-04-03,META|V,2,V,0.6146346,-0.034074300961095705,-0.034074300961095705,0.0,1.7882431156340324,-0.07536917106209384,1.0,2,0,1,0
2014-04-10,META|V,2,META,0.62203145,0.014017518865771699,0.014017518865771699,0.0,1.8133098472440186,-0.062408140973582715,1.0,2,0,0,2
2014-04-17,JPM|V,2,JPM,0.6097586,-0.01734177019429105,-0.018341770194291052,1.0,1.7800505347348237,-0.07960523538788344,1.0,1,1,0,1
2014-04-25,JPM|UNH,2,UNH,0.622008,-0.0052402888399971,-0.0062402888399971,1.0,1.7689425052482872,-0.08534876456588414,1.0,1,1,1,4
2014-05-02,META|UNH,2,UNH,0.63458127,-0.013834355761294602,-0.0148343557612946,1.0,1.7427013828041584,-0.09891702638982136,1.0,1,1,1,7
2014-05-09,JNJ|META,2,JNJ,0.6374174,0.0051782963338381505,0.0041782963338381504,1.0,1.7499829056029037,-0.09515203470470202,1.0,1,1,1,6
2014-05-16,JNJ|META,2,META,0.6359041,0.03418406052614515,0.03418406052614515,0.0,1.809804427167753,-0.06422065709208813,1.0,2,0,1,7
2014-05-23,JNJ|UNH,2,UNH,0.621157,0.01033579523936825,0.009335795239368248,1.0,1.8267003907230932,-0.05548441275746929,1.0,1,1,0,4
2014-06-02,JNJ|UNH,2,UNH,0.6361677,0.0069629992763058,0.0069629992763058,0.0,1.8394197042217257,-0.04890775140703996,1.0,2,0,1,3
2014-06-09,JNJ|UNH,2,JNJ,0.60910183,-0.01246517634548075,-0.01246517634548075,0.0,1.8164910132352499,-0.06076328400657105,1.0,2,0,0,0
2014-06-16,MSFT|UNH,2,MSFT,0.63547015,0.02827541019229945,0.02727541019229945,1.0,1.8660365507318668,-0.03514521731018205,1.0,1,1,0,4
2014-06-23,MSFT|UNH,2,UNH,0.60799974,-0.00185779403044825,-0.00185779403044825,0.0,1.8625698391673189,-0.036937718765712724,1.0,2,0,1,3
2014-06-30,MSFT|NVDA,2,NVDA,0.63031596,0.0012289566869504,0.0002289566869504,1.0,1.8629962869869086,-0.036717219216474306,1.0,1,1,0,6
