mode,top_k,min_prob,threshold,n_folds,val_constraints_rate,val_positive_rate,test_positive_rate,val_cumret_mean,val_cumret_std,val_sharpe_mean,val_sharpe_std,val_mdd_mean,val_turnover_mean,val_worst_cumret,test_cumret_mean,test_cumret_std,test_sharpe_mean,test_sharpe_std,test_mdd_mean,test_turnover_mean,deployable_score
topk,2,0.54,0.5,21,0.9523809523809523,0.9047619047619048,0.8571428571428571,0.24460934411880073,0.2035875460473223,2.0614567878709216,1.4221370382339689,-0.09214151063458739,1.0293040293040294,-0.03523603548393828,0.13887504900854125,0.15224403146394655,1.3857464485381965,1.334732360011567,-0.11495805599082479,1.011062271062271,4.893744020089176
topk,2,0.56,0.5,21,0.9523809523809523,0.9523809523809523,0.8095238095238095,0.2051659631559511,0.1252962935997844,1.917281708486765,0.9938291700701035,-0.08746567501836496,0.9871794871794871,-0.009854788839780415,0.14026077964395545,0.17365225912120527,1.321107508295563,1.5026255838516154,-0.11514869860780885,0.9594871794871794,4.728239144432264
topk,3,0.54,0.5,21,0.9523809523809523,0.9047619047619048,0.9523809523809523,0.2184996907841966,0.19792504346558004,2.022749347489781,1.5490606833840874,-0.08965740785964878,0.8943833943833943,-0.12335871996968062,0.14158786632084158,0.13612061388646765,1.4564527800767273,1.1221744845851533,-0.10309544259848828,0.8895482295482294,4.667325583413382
topk,2,0.58,0.5,21,0.9523809523809523,1.0,0.7142857142857143,0.18946181670777573,0.09367526101028543,1.750332604692781,0.6565116324003837,-0.0875368905899644,0.9175824175824177,0.05124855304640197,0.10487539399882426,0.17454718293970653,1.1521779043312081,1.531925013969789,-0.10547453435404057,0.8394139194139195,4.507176417748989
topk,3,0.56,0.5,21,0.9523809523809523,0.9047619047619048,0.8571428571428571,0.18170214860861744,0.13470678601904273,1.8263744823717427,1.1435480425545785,-0.08432157505002147,0.8724053724053723,-0.037816313663409096,0.13942794760598232,0.14795308590427206,1.375635874149611,1.3895912695363957,-0.10218533008675831,0.8624664224664222,4.422807167359768
topk,3,0.58,0.5,21,0.9523809523809523,1.0,0.7619047619047619,0.17179607190249746,0.10003929134712752,1.7088277409387236,0.8708891415068793,-0.08594238473339375,0.8534798534798533,0.03607558247300213,0.1068167720394786,0.16047563412178328,1.245107660826923,1.4799114558883162,-0.0976913720424785,0.7643223443223442,4.341674192800657
topk,2,0.6,0.5,21,0.9523809523809523,0.9047619047619048,0.7142857142857143,0.1397367401693359,0.1113287480667526,1.543645678010203,0.9672675948595723,-0.08700523876636906,0.8058608058608059,-0.02374793225450733,0.08910300714670434,0.1315935724820837,1.0482380047792665,1.340672285988823,-0.0909422194902736,0.6868131868131868,3.85322793904861
topk,3,0.6,0.5,21,0.9523809523809523,0.8571428571428571,0.7619047619047619,0.1261575270047325,0.11824401491082212,1.5360899018979524,1.1168179389112116,-0.08775426100044285,0.7619047619047621,-0.0877802753641278,0.09172264055305115,0.1324571413834466,1.1466164305896864,1.3602015736146453,-0.0824284695880941,0.6275946275946276,3.688864280734219
