mode,top_k,min_prob,threshold,n_folds,val_constraints_rate,val_positive_rate,test_positive_rate,val_cumret_mean,val_cumret_std,val_sharpe_mean,val_sharpe_std,val_mdd_mean,val_turnover_mean,val_worst_cumret,test_cumret_mean,test_cumret_std,test_sharpe_mean,test_sharpe_std,test_mdd_mean,test_turnover_mean,deployable_score,config_label
topk,2,0.6,0.5,21,0.9523809523809523,0.9047619047619048,0.7142857142857143,0.1397367401693359,0.1113287480667526,1.543645678010203,0.9672675948595723,-0.08700523876636906,0.8058608058608059,-0.02374793225450733,0.08910300714670434,0.1315935724820837,1.0482380047792665,1.340672285988823,-0.0909422194902736,0.6868131868131868,3.85322793904861,current_fixed
topk,2,0.54,0.5,21,0.9523809523809523,0.9047619047619048,0.8571428571428571,0.24460934411880073,0.2035875460473223,2.0614567878709216,1.4221370382339689,-0.09214151063458739,1.0293040293040294,-0.03523603548393828,0.13887504900854125,0.15224403146394655,1.3857464485381965,1.334732360011567,-0.11495805599082479,1.011062271062271,4.893744020089176,recommended_validation_robust
