fold_id,strategy_type,cost_bps,periods,cumulative_return,annualized_return,sharpe,max_drawdown,win_rate,avg_turnover,avg_holdings
1,selected,5.0,26,0.07836644621872546,0.15748758236648608,0.7337095982792691,-0.17685227873118803,0.6538461538461539,0.9230769230769231,1.9615384615384615
1,selected,10.0,26,0.06559230612065137,0.13105634356147733,0.6366358036126689,-0.18063160959973734,0.6538461538461539,0.9230769230769231,1.9615384615384615
1,selected,20.0,26,0.040474860060288886,0.0799478318750253,0.4411161248213599,-0.18814403646123645,0.6538461538461539,0.9230769230769231,1.9615384615384615
1,current_fixed,5.0,26,-0.03938217458324045,-0.07492895172467695,-0.327677270082239,-0.16562652277205248,0.4230769230769231,0.8846153846153846,1.0769230769230769
1,current_fixed,10.0,26,-0.0503886192666223,-0.09536453062215644,-0.4475275532673915,-0.16820436053982324,0.4230769230769231,0.8846153846153846,1.0769230769230769
1,current_fixed,20.0,26,-0.07204210405898004,-0.13492292482701074,-0.6871500417772688,-0.1733914650466427,0.4230769230769231,0.8846153846153846,1.0769230769230769
2,selected,5.0,26,0.24412030494761305,0.5271689006431659,2.7209125628232718,-0.07175982406766579,0.6923076923076923,0.8333333333333333,2.769230769230769
2,selected,10.0,26,0.23080936675383623,0.49565484692714357,2.5888492377266186,-0.0727309086973843,0.6923076923076923,0.8333333333333333,2.769230769230769
2,selected,20.0,26,0.20458888984858703,0.43450811002410017,2.323951116157695,-0.07467174462348769,0.6538461538461539,0.8333333333333333,2.769230769230769
2,current_fixed,5.0,26,0.21823348647291585,0.4661734169303968,2.443104703678636,-0.07570883021623886,0.6153846153846154,0.8461538461538461,1.4230769230769231
2,current_fixed,10.0,26,0.20501082212248245,0.4354822816198358,2.313514104879839,-0.07620540175980905,0.6153846153846154,0.8461538461538461,1.4230769230769231
2,current_fixed,20.0,26,0.17896664760755132,0.3759509267770935,2.0522000609437785,-0.07719854484694932,0.6153846153846154,0.8461538461538461,1.4230769230769231
3,selected,5.0,26,0.16068532149269998,0.3348933025804781,2.311093937654624,-0.05153481060321252,0.5,0.7692307692307693,1.3846153846153846
3,selected,10.0,26,0.14921198238102917,0.3094332333188605,2.1638784813447267,-0.05250463840395936,0.5,0.7692307692307693,1.3846153846153846
3,selected,20.0,26,0.12658533931664517,0.2599192393880514,1.8667982676928907,-0.05444296067211973,0.5,0.7692307692307693,1.3846153846153846
3,current_fixed,5.0,26,0.0932326699716699,0.18861960511723042,1.3830882614703617,-0.08237342095522016,0.38461538461538464,0.8076923076923077,1.0769230769230769
3,current_fixed,10.0,26,0.08183053114689831,0.16470612928317396,1.2254394402820392,-0.08516686484775704,0.38461538461538464,0.8076923076923077,1.0769230769230769
3,current_fixed,20.0,26,0.05936027846524916,0.11826882943387318,0.9111248399866074,-0.09073390551591498,0.38461538461538464,0.8076923076923077,1.0769230769230769
4,selected,5.0,26,0.1324083092487207,0.2725733684625986,3.188268584555843,-0.029455979548889677,0.34615384615384615,0.5897435897435898,1.0384615384615385
4,selected,10.0,26,0.12381782500811211,0.25392650877919754,3.0122863742365786,-0.03141021727204718,0.34615384615384615,0.5897435897435898,1.0384615384615385
4,selected,20.0,26,0.10681855882195035,0.21742010459889283,2.6491668917501983,-0.03530983778267216,0.34615384615384615,0.5897435897435898,1.0384615384615385
4,current_fixed,5.0,26,0.10201464952599881,0.2071982297161581,2.712394297188395,-0.034020656366635205,0.34615384615384615,0.6538461538461539,0.7692307692307693
4,current_fixed,10.0,26,0.09275186056620388,0.18760646200726594,2.509221947487097,-0.03596802824471623,0.34615384615384615,0.6538461538461539,0.7692307692307693
4,current_fixed,20.0,26,0.07444256025922003,0.1493371371231058,2.0816169256377197,-0.03985393772611856,0.34615384615384615,0.6538461538461539,0.7692307692307693
5,selected,5.0,26,0.31778367820453424,0.7073133070711617,2.4407585173024673,-0.10514677344337253,0.5384615384615384,1.0128205128205128,2.0384615384615383
5,selected,10.0,26,0.3007824754213311,0.6648740131978372,2.335290327538897,-0.10609421946759234,0.5384615384615384,1.0128205128205128,2.0384615384615383
5,selected,20.0,26,0.26740314464952,0.5830562380817064,2.1224678591057655,-0.10798777818269911,0.5384615384615384,1.0128205128205128,2.0384615384615383
5,current_fixed,5.0,26,0.08385634840021372,0.16893764542623746,1.3796378703491214,-0.04133225180716671,0.19230769230769232,0.5,0.5769230769230769
5,current_fixed,10.0,26,0.07686837456213391,0.15437259312078844,1.2757905729594865,-0.042311325468093575,0.19230769230769232,0.5,0.5769230769230769
5,current_fixed,20.0,26,0.06301538914563398,0.1257602254307688,1.0657417122746529,-0.04426797278994743,0.19230769230769232,0.5,0.5769230769230769
6,selected,5.0,26,0.06584716769665921,0.13158079279306856,0.7445189580078916,-0.13009524023484487,0.46153846153846156,0.6538461538461539,1.1538461538461537
6,selected,10.0,26,0.056926423110549296,0.11329391032861791,0.6605103748305339,-0.13098104500790075,0.46153846153846156,0.6538461538461539,1.1538461538461537
6,selected,20.0,26,0.03929379303286229,0.07757278857366545,0.49012442681865137,-0.13275130087169573,0.46153846153846156,0.6538461538461539,1.1538461538461537
6,current_fixed,5.0,26,0.06584716769665921,0.13158079279306856,0.7445189580078916,-0.13009524023484487,0.46153846153846156,0.6538461538461539,1.1538461538461537
6,current_fixed,10.0,26,0.056926423110549296,0.11329391032861791,0.6605103748305339,-0.13098104500790075,0.46153846153846156,0.6538461538461539,1.1538461538461537
6,current_fixed,20.0,26,0.03929379303286229,0.07757278857366545,0.49012442681865137,-0.13275130087169573,0.46153846153846156,0.6538461538461539,1.1538461538461537
7,selected,5.0,26,0.08621166026466365,0.17386674762819476,0.7162249819708695,-0.14854386259979357,0.5384615384615384,0.9358974358974359,2.730769230769231
7,selected,10.0,26,0.07316404254704989,0.14668750481771897,0.6313682529425624,-0.15155674837441657,0.5,0.9358974358974359,2.730769230769231
7,selected,20.0,26,0.04751348893959384,0.09415451299735667,0.4609199997071344,-0.15755496021390836,0.46153846153846156,0.9358974358974359,2.730769230769231
7,current_fixed,5.0,26,0.021585351372402917,0.04226598778672375,0.2827037215741799,-0.20845763075488155,0.46153846153846156,0.8076923076923077,1.7307692307692308
7,current_fixed,10.0,26,0.010995553965434945,0.021424404654741602,0.21444420949487117,-0.21045443555984977,0.4230769230769231,0.8076923076923077,1.7307692307692308
7,current_fixed,20.0,26,-0.009872718584928442,-0.01904920940662702,0.07720213551822151,-0.21487303457299312,0.38461538461538464,0.8076923076923077,1.7307692307692308
8,selected,5.0,26,-0.04211484882593963,-0.0800233086809663,-0.16655119708384308,-0.14696709620483228,0.5384615384615384,0.9230769230769231,1.8461538461538463
8,selected,10.0,26,-0.05360231466256449,-0.10128968066524202,-0.2500863653604265,-0.14916949943568836,0.5384615384615384,0.9230769230769231,1.8461538461538463
8,selected,20.0,26,-0.07618942063034495,-0.14240184839705905,-0.4165677215755863,-0.15356201024942717,0.5,0.9230769230769231,1.8461538461538463
8,current_fixed,5.0,26,-0.04211484882593963,-0.0800233086809663,-0.16655119708384308,-0.14696709620483228,0.5384615384615384,0.9230769230769231,1.8461538461538463
8,current_fixed,10.0,26,-0.05360231466256449,-0.10128968066524202,-0.2500863653604265,-0.14916949943568836,0.5384615384615384,0.9230769230769231,1.8461538461538463
8,current_fixed,20.0,26,-0.07618942063034495,-0.14240184839705905,-0.4165677215755863,-0.15356201024942717,0.5,0.9230769230769231,1.8461538461538463
9,selected,5.0,26,0.28951238732982043,0.6370261627942397,1.5725782991313837,-0.20200738195572476,0.6153846153846154,1.1153846153846154,1.6153846153846154
9,selected,10.0,26,0.2713116242903151,0.5925333181928512,1.4970400766736358,-0.20362530217280417,0.5769230769230769,1.1153846153846154,1.6153846153846154
9,selected,20.0,26,0.23564267711978082,0.5070610712854526,1.344704044052845,-0.20685489650245525,0.5769230769230769,1.1153846153846154,1.6153846153846154
9,current_fixed,5.0,26,0.2322131623060053,0.4989633687114081,1.3255873200417223,-0.20200738195572476,0.5,1.0384615384615385,1.3461538461538463
9,current_fixed,10.0,26,0.2160138561538376,0.46099947946123,1.254912343220455,-0.20362530217280417,0.5,1.0384615384615385,1.3461538461538463
9,current_fixed,20.0,26,0.18422003209916893,0.38786073637649743,1.112248676763404,-0.20685489650245514,0.5,1.0384615384615385,1.3461538461538463
10,selected,5.0,26,0.4427571386037348,1.035119694338937,3.239745604363876,-0.0327445179622321,0.5769230769230769,1.0769230769230769,1.5
10,selected,10.0,26,0.422981301982593,0.9813935471528716,3.1224272742862844,-0.03421166026065692,0.5769230769230769,1.0769230769230769,1.5
10,selected,20.0,26,0.38419644763523264,0.878046623226475,2.886445737489087,-0.037907761055149036,0.5769230769230769,1.0769230769230769,1.5
10,current_fixed,5.0,26,0.40235797215422475,0.9261065381193392,2.9610087731035075,-0.0327445179622321,0.5,0.9230769230769231,1.2307692307692308
10,current_fixed,10.0,26,0.38584257063932026,0.8823784430462782,2.8613127721671554,-0.03421166026065703,0.5,0.9230769230769231,1.2307692307692308
10,current_fixed,20.0,26,0.3533569244077148,0.7977851338915016,2.660677314443411,-0.03714294485750691,0.5,0.9230769230769231,1.2307692307692308
11,selected,5.0,26,0.17393381241232508,0.36458773204353156,1.5828663592489125,-0.07667249357879335,0.5769230769230769,0.8076923076923076,3.0
11,selected,10.0,26,0.16179024123691188,0.3373577180765257,1.4892096451948793,-0.07794917566432435,0.5384615384615384,0.8076923076923076,3.0
11,selected,20.0,26,0.13786067224608622,0.2844776096828101,1.3005297070053652,-0.08049926940010044,0.5384615384615384,0.8076923076923076,3.0
11,current_fixed,5.0,26,0.07548716996937421,0.1515042102200439,0.6922891726428368,-0.10771799073899568,0.5384615384615384,0.9230769230769231,2.0
11,current_fixed,10.0,26,0.06285008856948315,0.12542090796533345,0.6008485803240536,-0.10862739468814864,0.5384615384615384,0.9230769230769231,2.0
11,current_fixed,20.0,26,0.037990957099919065,0.0749558130691319,0.4148381153012291,-0.11044620258645532,0.5,0.9230769230769231,2.0
12,selected,5.0,26,0.07223073528603186,0.1447551648606895,1.0800855579726447,-0.06822877430541807,0.5769230769230769,0.8333333333333333,2.8461538461538463
12,selected,10.0,26,0.06069816066261202,0.12100809966333892,0.9218332355246506,-0.07105463897698183,0.5384615384615384,0.8333333333333333,2.8461538461538463
12,selected,20.0,26,0.037983302931556606,0.07494044742611572,0.6054806855530074,-0.07745960863994394,0.5,0.8333333333333333,2.8461538461538463
12,current_fixed,5.0,26,0.009644380148011278,0.018779847560079332,0.19053188051828623,-0.11164343781029917,0.5769230769230769,1.0769230769230769,1.9230769230769231
12,current_fixed,10.0,26,-0.00443165150743674,-0.008572720530986122,0.033739319877698404,-0.11571873638230767,0.5769230769230769,1.0769230769230769,1.9230769230769231
12,current_fixed,20.0,26,-0.032027246185000524,-0.061149964049976746,-0.2774571032772432,-0.12382234751143739,0.5,1.0769230769230769,1.9230769230769231
13,selected,5.0,26,0.01665293159687442,0.03253322806702874,0.24762750063004782,-0.17897532828254625,0.5384615384615384,0.6794871794871794,3.0
13,selected,10.0,26,0.007698432151508561,0.014977013519043902,0.17934925332778306,-0.18174172951212175,0.5384615384615384,0.6794871794871794,3.0
13,selected,20.0,26,-0.009988433073150449,-0.019271426419477655,0.04293887124639801,-0.18725106461893848,0.5384615384615384,0.6794871794871794,3.0
13,current_fixed,5.0,26,0.11532831485431538,0.2356297740320139,0.9169120094008713,-0.13409825990132185,0.6153846153846154,0.9230769230769231,2.0
13,current_fixed,10.0,26,0.10207148462366322,0.2073189208954811,0.8304361825719123,-0.13501578392053748,0.6153846153846154,0.9230769230769231,2.0
13,current_fixed,20.0,26,0.07600605954609585,0.15258139631660428,0.6573453939882851,-0.1368493730589505,0.5384615384615384,0.9230769230769231,2.0
14,selected,5.0,26,-0.14936584332577485,-0.26918213704927385,-0.8548044159841838,-0.18410363824877862,0.5,1.1153846153846154,2.0
