fold_id,split_name_val,mode,top_k,min_prob,threshold,constraints_ok_val,periods_val,cumulative_return_val,annualized_return_val,sharpe_val,max_drawdown_val,win_rate_val,avg_turnover_val,avg_holdings_val,split_name_test,constraints_ok_test,periods_test,cumulative_return_test,annualized_return_test,sharpe_test,max_drawdown_test,win_rate_test,avg_turnover_test,avg_holdings_test
9,val,topk,4,0.56,0.5,True,26,-0.037426568668285976,-0.07127487532656862,-0.18510041230768048,-0.11444574318408385,0.23076923076923078,0.6730769230769231,1.0,test,,26,0.1254601251676315,0.2574810502209339,0.7663873528028271,-0.23325433094885806,0.34615384615384615,0.7307692307692307,1.0
9,val,topk,4,0.58,0.5,True,26,0.16849212018836757,0.35235275196283466,2.1793608339035013,-0.03312715336570837,0.19230769230769232,0.4230769230769231,0.5,test,,26,-0.17023118123671777,-0.30353150411422536,-1.001689521247406,-0.21838309451007132,0.15384615384615385,0.5,0.5769230769230769
10,val,topk,3,0.56,0.5,True,26,0.16261073946915938,0.33918918296183986,2.5211504146798065,-0.0073425695885473985,0.15384615384615385,0.3076923076923077,0.19230769230769232,test,,26,-0.029727093219215295,-0.05682053175848112,-1.4418381860234841,-0.029727093219215295,0.0,0.07692307692307693,0.038461538461538464
10,val,topk,3,0.58,0.5,True,26,0.08002050787188875,0.1609316471363329,1.7926346523636982,-0.006348918507054435,0.07692307692307693,0.15384615384615385,0.11538461538461539,test,,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,val,topk,4,0.56,0.5,True,26,0.16261073946915938,0.33918918296183986,2.5211504146798065,-0.0073425695885473985,0.15384615384615385,0.3076923076923077,0.19230769230769232,test,,26,-0.029727093219215295,-0.05682053175848112,-1.4418381860234841,-0.029727093219215295,0.0,0.07692307692307693,0.038461538461538464
10,val,topk,4,0.58,0.5,True,26,0.08002050787188875,0.1609316471363329,1.7926346523636982,-0.006348918507054435,0.07692307692307693,0.15384615384615385,0.11538461538461539,test,,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,val,topk,3,0.56,0.5,True,26,0.4597552237634386,1.0818552753666615,3.6673107471543096,-0.015626402262721606,0.46153846153846156,0.9230769230769231,1.3461538461538463,test,,26,0.027240753287126385,0.053479744062060464,0.3361074492817919,-0.09226392216599621,0.3076923076923077,0.9615384615384616,1.1923076923076923
11,val,topk,3,0.58,0.5,True,26,0.36471120672643176,0.8271378542192684,3.1805358337501977,-0.015626402262721495,0.38461538461538464,0.7435897435897435,0.9615384615384616,test,,26,0.14691440673954181,0.30436329595304934,1.590413091110356,-0.03666257683210494,0.2692307692307692,0.717948717948718,0.7692307692307693
11,val,topk,4,0.56,0.5,True,26,0.4318612122199297,1.0054320259719178,3.3146553738301083,-0.025543198858720917,0.46153846153846156,0.9166666666666666,1.6538461538461537,test,,26,-0.011048205009599577,-0.0213054686237778,0.00897174339011312,-0.09226392216599621,0.2692307692307692,0.9807692307692307,1.3846153846153846
11,val,topk,4,0.58,0.5,True,26,0.346899971854997,0.7811955013874241,2.8607654068016983,-0.02554319885872114,0.38461538461538464,0.75,1.1923076923076923,test,,26,0.11840726916351652,0.24225054000272173,1.3319440202195167,-0.0478268644005444,0.23076923076923078,0.7051282051282052,0.9230769230769231
