fold_id,strategy_type,cost_bps,periods,cumulative_return,annualized_return,sharpe,max_drawdown,win_rate,avg_turnover,avg_holdings
4,current_fixed,10.0,26,0.07646316678156273,0.1535307296591999,0.8430543467292306,-0.05644229008721324,0.15384615384615385,0.34615384615384615,0.23076923076923078
4,current_fixed,20.0,26,0.06676967037696602,0.13348008504071895,0.7478627224197888,-0.05838479229933802,0.15384615384615385,0.34615384615384615,0.23076923076923078
5,selected,5.0,26,0.04466162949006858,0.08838752365219538,0.7425316897379792,-0.05104740426104104,0.15384615384615385,0.37179487179487186,0.5
5,selected,10.0,26,0.0396370653892022,0.07826282434482312,0.6677065054537138,-0.05202161791573767,0.15384615384615385,0.37179487179487186,0.5
5,selected,20.0,26,0.029653040132839648,0.05828059641498973,0.5173367746325804,-0.05396854522513139,0.15384615384615385,0.37179487179487186,0.5
5,current_fixed,5.0,26,0.06182555609885809,0.12331892401426447,1.044328331567903,-0.04007634434278373,0.15384615384615385,0.38461538461538464,0.5769230769230769
5,current_fixed,10.0,26,0.05655822541622291,0.1125422314741178,0.9647144637942972,-0.041056046271576774,0.15384615384615385,0.38461538461538464,0.5769230769230769
5,current_fixed,20.0,26,0.046094049566612894,0.09128229874196636,0.8036439947691928,-0.04301395012916276,0.15384615384615385,0.38461538461538464,0.5769230769230769
6,selected,5.0,26,0.3025510952120911,0.6692648302999769,3.5515277258807894,-0.03293417950655875,0.38461538461538464,0.8076923076923077,0.8461538461538461
6,selected,10.0,26,0.2891346339948724,0.6360966916833515,3.4286019472313836,-0.03391745430420412,0.38461538461538464,0.8076923076923077,0.8461538461538461
6,selected,20.0,26,0.2626924432477278,0.5716703691430916,3.1780684711509197,-0.03588250389949532,0.38461538461538464,0.8076923076923077,0.8461538461538461
6,current_fixed,5.0,26,0.31289478371939894,0.6950564192806399,3.616826165084057,-0.03597426421967609,0.5769230769230769,1.3653846153846154,1.8846153846153846
6,current_fixed,10.0,26,0.2900165396151848,0.6382670396800145,3.3854600541529782,-0.0379371135918225,0.5769230769230769,1.3653846153846154,1.8846153846153846
6,current_fixed,20.0,26,0.24539976338345615,0.5302148142538965,2.922258415345304,-0.04185681233611527,0.5769230769230769,1.3653846153846154,1.8846153846153846
7,selected,5.0,26,-0.21983938227736322,-0.38197950681579107,-0.7900098001290459,-0.33397779512426895,0.19230769230769232,0.6153846153846154,0.5
7,selected,10.0,26,-0.2262042468318174,-0.39171592418598655,-0.8230059153128441,-0.3361503783514965,0.19230769230769232,0.6153846153846154,0.5
7,selected,20.0,26,-0.2387894185649846,-0.41074721383803536,-0.8888155153867091,-0.3404778727483817,0.19230769230769232,0.6153846153846154,0.5
7,current_fixed,5.0,26,-0.32207885971432604,-0.5292966079163705,-1.5030036111841105,-0.35808260520909163,0.19230769230769232,0.6602564102564104,0.7692307692307693
7,current_fixed,10.0,26,-0.32807973021280734,-0.5373398591630743,-1.5394009576735481,-0.36187530579087446,0.19230769230769232,0.6602564102564104,0.7692307692307693
7,current_fixed,20.0,26,-0.3399337869659582,-0.5530310923700006,-1.6117630214574978,-0.3694015372667995,0.19230769230769232,0.6602564102564104,0.7692307692307693
8,selected,5.0,26,0.049794518465444026,0.09877779766239603,0.707887785084107,-0.05581466605327434,0.19230769230769232,0.5512820512820513,0.5
8,selected,10.0,26,0.04233201169935619,0.08368755380223081,0.6152805056581819,-0.05774253169734278,0.19230769230769232,0.5512820512820513,0.5
8,selected,20.0,26,0.027551286847165457,0.054097164893972094,0.42851351720037734,-0.061590898004059924,0.19230769230769232,0.5512820512820513,0.5
8,current_fixed,5.0,26,0.0035880843684048536,0.006967073009242153,0.11889553450091911,-0.0464393419872573,0.2692307692307692,0.6730769230769231,1.1538461538461537
8,current_fixed,10.0,26,-0.0051645542425948765,-0.009987026151987877,-0.058769214895843525,-0.04813713213210069,0.2692307692307692,0.6730769230769231,1.1538461538461537
8,current_fixed,20.0,26,-0.02245753392673322,-0.04307411191046462,-0.41168407773772336,-0.05152680094188855,0.23076923076923078,0.6730769230769231,1.1538461538461537
9,selected,5.0,26,-0.16464996839839607,-0.2944219212361897,-0.9630982817426699,-0.21506634199464103,0.15384615384615385,0.5,0.5769230769230769
9,selected,10.0,26,-0.17023118123671777,-0.30353150411422536,-1.001689521247406,-0.21838309451007132,0.15384615384615385,0.5,0.5769230769230769
9,selected,20.0,26,-0.1812948086858417,-0.3214199526622714,-1.0781403736780713,-0.22568514000897322,0.11538461538461539,0.5,0.5769230769230769
9,current_fixed,5.0,26,0.13611525436706495,0.280660968403875,0.8109388214859898,-0.23120496793213197,0.34615384615384615,0.7307692307692307,1.0
9,current_fixed,10.0,26,0.1254601251676315,0.2574810502209339,0.7663873528028271,-0.23325433094885806,0.34615384615384615,0.7307692307692307,1.0
9,current_fixed,20.0,26,0.10442667445497422,0.21232537926241468,0.6769494050792105,-0.23734243250961728,0.3076923076923077,0.7307692307692307,1.0
10,selected,5.0,26,-0.028741721143749288,-0.05496287798273458,-1.4177053101775328,-0.028741721143749288,0.0,0.07692307692307693,0.038461538461538464
10,selected,10.0,26,-0.029727093219215295,-0.05682053175848112,-1.4418381860234841,-0.029727093219215295,0.0,0.07692307692307693,0.038461538461538464
10,selected,20.0,26,-0.03169633737014699,-0.060527709217661596,-1.4865060333220497,-0.03169633737014699,0.0,0.07692307692307693,0.038461538461538464
10,current_fixed,5.0,26,-0.028741721143749288,-0.05496287798273458,-1.4177053101775328,-0.028741721143749288,0.0,0.07692307692307693,0.038461538461538464
10,current_fixed,10.0,26,-0.029727093219215295,-0.05682053175848112,-1.4418381860234841,-0.029727093219215295,0.0,0.07692307692307693,0.038461538461538464
10,current_fixed,20.0,26,-0.03169633737014699,-0.060527709217661596,-1.4865060333220497,-0.03169633737014699,0.0,0.07692307692307693,0.038461538461538464
11,selected,5.0,26,0.04014947701091853,0.07929325664750686,0.44221163670555025,-0.09131029977739236,0.3076923076923077,0.9615384615384616,1.1923076923076923
11,selected,10.0,26,0.027240753287126385,0.053479744062060464,0.3361074492817919,-0.09226392216599621,0.3076923076923077,0.9615384615384616,1.1923076923076923
11,selected,20.0,26,0.0018783642709070403,0.0036443460189989896,0.12384877209449968,-0.09416966694320361,0.3076923076923077,0.9615384615384616,1.1923076923076923
11,current_fixed,5.0,26,0.0016358696218727875,0.003173504377034453,0.1198220284000154,-0.09131029977739236,0.2692307692307692,0.9807692307692307,1.3846153846153846
11,current_fixed,10.0,26,-0.011048205009599577,-0.0213054686237778,0.00897174339011312,-0.09226392216599621,0.2692307692307692,0.9807692307692307,1.3846153846153846
11,current_fixed,20.0,26,-0.03595943404400426,-0.06852893583819597,-0.21307704370561878,-0.09637053476439827,0.2692307692307692,0.9807692307692307,1.3846153846153846
12,selected,5.0,26,0.10941769893692221,0.22296801166304037,1.7272152670072345,-0.034422309420767294,0.23076923076923078,0.6538461538461539,0.5
12,selected,10.0,26,0.10009721632156032,0.20312992077146985,1.598256840164482,-0.035887129005708895,0.23076923076923078,0.6538461538461539,0.5
12,selected,20.0,26,0.08167537159205751,0.16438233914876332,1.3356454779942653,-0.038812322859602566,0.23076923076923078,0.6538461538461539,0.5
12,current_fixed,5.0,26,0.10941769893692221,0.22296801166304037,1.7272152670072345,-0.034422309420767294,0.23076923076923078,0.6538461538461539,0.5
12,current_fixed,10.0,26,0.10009721632156032,0.20312992077146985,1.598256840164482,-0.035887129005708895,0.23076923076923078,0.6538461538461539,0.5
12,current_fixed,20.0,26,0.08167537159205751,0.16438233914876332,1.3356454779942653,-0.038812322859602566,0.23076923076923078,0.6538461538461539,0.5
13,selected,5.0,26,-0.05883220639476461,-0.1108918248212365,-0.36486332349164124,-0.2527064087730251,0.34615384615384615,0.8269230769230769,2.1538461538461537
