date,stock,open,high,low,close,volume,return_1d,log_return_1d,return_5d,return_21d,volatility_20d,rsi_14,macd,macd_signal,macd_hist,macd_hist_pct,ma10_ratio,ma20_ratio,ma60_ratio,atr_14,atr_pct,hl_spread,volume_z_20,dc_event,dc_trend,dc_run_length,dc_dist_extreme,dc_tmv,dc_event_density_20,return_21d_cs_z,rsi_14_cs_z,macd_hist_pct_cs_z,vix_level,vix_change_5d,vix_z_60,sentiment_score,interest_rate,rate_change_5d,credit_stress,hyg_return_5d,macro_news_pressure,mkt_return_1d,mkt_return_5d,mkt_return_21d,mkt_volatility_20d,mkt_dc_event,mkt_dc_trend,mkt_dc_run_length,mkt_dc_tmv,net_margin,operating_margin,revenue_growth_qoq,debt_to_equity,asset_turnover,has_fundamental_data,future_return_5d,target_up_5d,split
2025-01-02,AAPL,248.92999267578125,249.1000061035156,241.82000732421875,242.5251617431641,55740700,-0.0262359103563509,-0.0265862124346991,-0.0555772305047861,0.0177804689551621,0.0118649373911811,46.04904064743664,4.048729079044222,5.242420025438861,-1.1936909463946392,-0.0049219261741461,-0.0349759347782001,-0.0240905663597665,0.030775011286835,4.78089359828404,0.0197129796521239,0.030017498790451,0.3295493911974164,0.0,-1.0,0.0,0.0,0.058566865,3.0,0.4137788053388608,-0.0825795148011313,-0.5291882091881361,17.93000030517578,0.2564821114228393,0.2250374494008072,-0.1120462707516763,4.574999809265137,-0.0034851384370107,0.0081568517917966,0.0027981115328821,-0.0020176056677344,-0.0024570437313847,-0.0277066887780573,-0.028199952633664,0.0092198007168899,0.0,-1.0,0.0,0.027771365,0.0,0.0,0.0,0.0,0.0,1.0,-0.02870607127952718,0,train
2025-01-02,GOOGL,190.6499938964844,192.0,187.5,188.55825805664065,20370800,0.0006866212509235,0.000686385634399,-0.0340625273584551,0.1058785016469125,0.0231786618886203,55.48850926692254,4.374628643286627,5.076277218240756,-0.7016485749541292,-0.0037211235321352,-0.0120424526036232,0.0053835853307289,0.0772912006061883,5.087586539132254,0.0269815099300636,0.0238653030766912,-0.6458473290773349,0.0,-1.0,1.0,0.00068662124,0.034062527,5.0,1.6359543996877373,1.1946421748844551,-0.2257306861263726,17.93000030517578,0.2564821114228393,0.2250374494008072,-0.1120462707516763,4.574999809265137,-0.0034851384370107,0.0081568517917966,0.0027981115328821,-0.0020176056677344,-0.0024570437313847,-0.0277066887780573,-0.028199952633664,0.0092198007168899,0.0,-1.0,0.0,0.027771365,0.0,0.0,0.0,0.0,0.0,1.0,0.013778192321754146,1,train
2025-01-02,JNJ,145.22999572753906,145.77000427246094,143.77999877929688,139.00341796875,6051300,-0.0041488115019326,-0.0041574416986822,-0.0125472034957089,-0.069638370607293,0.0090975630843697,36.33394415560165,-2.2332289699616865,-2.3853192972328507,0.1520903272711642,0.0010941481036905,-0.0043760417271807,-0.0150526149035998,-0.0621550841921475,6.002073015485491,0.0431793193290795,0.0143162341468122,-0.7389569587907887,0.0,-1.0,2.0,0.004743945,0.07323032,1.0,-0.7989744075888718,-1.3970954538811615,0.991147385552665,17.93000030517578,0.2564821114228393,0.2250374494008072,-0.1120462707516763,4.574999809265137,-0.0034851384370107,0.0081568517917966,0.0027981115328821,-0.0020176056677344,-0.0024570437313847,-0.0277066887780573,-0.028199952633664,0.0092198007168899,0.0,-1.0,0.0,0.027771365,0.0,0.0,0.0,0.0,0.0,1.0,-0.0136091878923279,0,train
2025-01-02,JPM,240.9199981689453,243.27999877929688,239.4499969482422,232.77810668945312,9220900,0.0012096937739491,0.0012089626839735,-0.0095331971880859,-0.0253806710953182,0.0116626829721064,50.39165498808785,0.1145647950254726,0.3780982327414819,-0.2635334377160093,-0.0011321229488968,0.0063019547871623,-0.0022490885461783,0.0209261764148478,9.211443219866071,0.039571776363759,0.016453445167465,0.0792435355878218,0.0,1.0,4.0,-0.01291432,0.041802406,1.0,-0.1849915687799543,0.5050045377979522,0.4285414454533398,17.93000030517578,0.2564821114228393,0.2250374494008072,-0.1120462707516763,4.574999809265137,-0.0034851384370107,0.0081568517917966,0.0027981115328821,-0.0020176056677344,-0.0024570437313847,-0.0277066887780573,-0.028199952633664,0.0092198007168899,0.0,-1.0,0.0,0.027771365,0.0,0.0,0.0,0.0,0.0,1.0,0.0046201508638348265,1,train
2025-01-02,META,589.719970703125,604.9099731445312,587.8200073242188,596.8452758789062,12682300,0.0234496046955099,0.0231788867003324,-0.0140026024480758,0.0116276976668256,0.0165064770760361,50.80067365056891,1.534595723774487,4.780559783871699,-3.2459640600972124,-0.0054385352215089,0.0046337880659872,-0.0150259999256753,0.0205539056121881,15.423727852957589,0.02584208747301,0.0286338293731356,0.0277298791903397,1.0,1.0,0.0,0.0,0.023449605,4.0,0.3284219968329715,0.5603474313723417,-0.6597416377194801,17.93000030517578,0.2564821114228393,0.2250374494008072,-0.1120462707516763,4.574999809265137,-0.0034851384370107,0.0081568517917966,0.0027981115328821,-0.0020176056677344,-0.0024570437313847,-0.0277066887780573,-0.028199952633664,0.0092198007168899,0.0,-1.0,0.0,0.027771365,0.0,0.0,0.0,0.0,0.0,1.0,0.027735142651185374,1,train
2025-01-02,MSFT,425.5299987792969,426.0700073242188,414.8500061035156,414.568603515625,16896500,-0.0069276683468146,-0.0069517760457875,-0.0472310149443078,-0.0287716183576864,0.0121544113980769,36.11171257605229,-1.1209267636822915,2.3547957855024366,-3.475722549184728,-0.0083839502348367,-0.0308741374752035,-0.046946812449121,-0.0178958802882727,9.070164271763392,0.0218785604432367,0.0270642810345283,-0.3540694279126252,0.0,-1.0,0.0,0.0,0.07895081,1.0,-0.2320338563221896,-1.427164836488949,-1.4040840575834177,17.93000030517578,0.2564821114228393,0.2250374494008072,-0.1120462707516763,4.574999809265137,-0.0034851384370107,0.0081568517917966,0.0027981115328821,-0.0020176056677344,-0.0024570437313847,-0.0277066887780573,-0.028199952633664,0.0092198007168899,0.0,-1.0,0.0,0.027771365,0.0,0.0,0.0,0.0,0.0,1.0,0.0008838695391777396,1,train
2025-01-02,NVDA,136.0,138.8800048828125,134.6300048828125,138.26467895507812,198247200,0.0299350518933565,0.0294957438391882,-0.0136216943021182,-0.0022396801287518,0.0224308862989338,51.41613514460216,-0.5624468945396757,-0.8756800908767992,0.3132331963371235,0.0022654606833711,0.0160811824673932,0.0091899295424429,-0.0059062436826752,5.146115984235491,0.0372193099923093,0.0307381465850918,0.0169033749784284,1.0,1.0,0.0,0.0,0.02993505,6.0,0.1360411889814305,0.643623386940736,1.2871524089641069,17.93000030517578,0.2564821114228393,0.2250374494008072,-0.1120462707516763,4.574999809265137,-0.0034851384370107,0.0081568517917966,0.0027981115328821,-0.0020176056677344,-0.0024570437313847,-0.0277066887780573,-0.028199952633664,0.0092198007168899,0.0,-1.0,0.0,0.027771365,0.0,0.0,0.0,0.0,0.0,1.0,-0.017352119129742105,0,train
2025-01-02,UNH,508.0,512.1099853515625,503.2900085449219,488.5857849121094,4234900,-0.0026686901534241,-0.002672257455087,-0.0031416334613602,-0.1677430398846545,0.0265895022707227,36.97078391522675,-18.48260007893333,-19.586501577766484,1.103901498833153,0.0022593811172225,0.0008431140477589,-0.0347247455742042,-0.1051840692110083,22.561283656529017,0.0461767089978084,0.0180520536228355,-0.8405102096576357,0.0,1.0,4.0,-0.012990261,0.031190561,6.0,-2.159971115676394,-1.3109268795010045,1.2856160281966091,17.93000030517578,0.2564821114228393,0.2250374494008072,-0.1120462707516763,4.574999809265137,-0.0034851384370107,0.0081568517917966,0.0027981115328821,-0.0020176056677344,-0.0024570437313847,-0.0277066887780573,-0.028199952633664,0.0092198007168899,0.0,-1.0,0.0,0.027771365,0.0,0.0,0.0,0.0,0.0,1.0,0.03207068541439062,1,train
2025-01-02,V,317.7799987792969,319.67999267578125,312.4100036621094,311.5402526855469,5369500,-0.0051893414831681,-0.0052028528794521,-0.01949173648457,-0.007105697172495,0.0099236296537527,52.08897454919241,2.645424159591073,3.3384015993829648,-0.6929774397918917,-0.0022243592331774,-0.0068108620604034,-0.0008231735928202,0.0386298442303301,6.250015258789063,0.0200616619677581,0.0233356329644959,-0.2003308117086434,-1.0,-1.0,0.0,0.0,0.020286122,5.0,0.0685353992283576,0.7346629481554228,0.1525199696253594,17.93000030517578,0.2564821114228393,0.2250374494008072,-0.1120462707516763,4.574999809265137,-0.0034851384370107,0.0081568517917966,0.0027981115328821,-0.0020176056677344,-0.0024570437313847,-0.0277066887780573,-0.028199952633664,0.0092198007168899,0.0,-1.0,0.0,0.027771365,0.0,0.0,0.0,0.0,0.0,1.0,-0.021278632001740516,0,train
2025-01-03,AAPL,243.3600006103516,244.17999267578125,241.88999938964844,242.03782653808597,40244100,-0.0020094212145881,-0.0020114428100086,-0.0604586010893384,0.0029261037871226,0.0118725185807962,45.363781994695984,3.159923885054013,4.825920797361891,-1.665996912307878,-0.0068832088324942,-0.0351242224734479,-0.0261197867590374,0.0274125785077379,4.6880950927734375,0.019369266120337,0.0094613032575351,-0.2692969449926766,0.0,-1.0,0.0,0.0,0.0604586,3.0,0.0866613022929561,-0.5947150372461181,-1.029507031556156,16.1299991607666,0.0950441046868983,-0.3086721161570228,0.1531222134036977,4.5960001945495605,0.003712644328111,0.006647263678448,0.0017760510903412,-0.0417638889544778,0.0125033666861651,-0.0156152338500895,-0.0165052067505148,0.00959345483396,0.0,-1.0,1.0,0.015615234,0.0,0.0,0.0,0.0,0.0,1.0,-0.03681792761163982,0,train
