start_time,open,high,low,close,volume
2018-01-02 00:00:00+00:00,51.99512163664759,52.11989512438821,51.99512163664759,52.10206985473633,1100
2018-01-03 00:00:00+00:00,52.40063542059743,52.547691345214844,52.40063542059743,52.547691345214844,1800
2018-01-04 00:00:00+00:00,52.80167692142228,52.82395935058594,52.77494072628298,52.82395935058594,1000
2018-01-05 00:00:00+00:00,53.05569519360485,53.06460952758789,52.91933512213581,53.06460952758789,7300
2018-01-08 00:00:00+00:00,53.20721319353597,53.260685603090295,53.10560949570211,53.22771072387695,9000
2018-01-09 00:00:00+00:00,53.18047103267329,53.48349380493164,53.18047103267329,53.48349380493164,1500
2018-01-10 00:00:00+00:00,53.11808274492093,53.11808274492093,53.082435607910156,53.082435607910156,600
2018-01-11 00:00:00+00:00,53.38724136352539,53.38724136352539,53.38724136352539,53.38724136352539,400
2018-01-12 00:00:00+00:00,53.82216850269058,53.95585632324219,53.82216850269058,53.95585632324219,600
2018-01-16 00:00:00+00:00,54.0538912522115,54.0538912522115,53.8988151550293,53.8988151550293,500
2018-01-17 00:00:00+00:00,54.283835353231936,54.39702224731445,54.283835353231936,54.39702224731445,10400
2018-01-18 00:00:00+00:00,54.17866942842614,54.37474060058594,54.17866942842614,54.37474060058594,1500
2018-01-19 00:00:00+00:00,54.38364767666122,54.392558610642546,54.37651824951172,54.37651824951172,900
2018-01-22 00:00:00+00:00,54.695590018660106,54.847103118896484,54.659942877271604,54.847103118896484,2300
2018-01-23 00:00:00+00:00,55.1412050043379,55.15011933848833,55.03247528638789,55.05208206176758,7400
2018-01-24 00:00:00+00:00,55.035144744594014,55.13229126291792,54.95404198703061,55.07881546020508,1400
2018-01-25 00:00:00+00:00,55.38183820926686,55.38183820926686,55.07881546020508,55.07881546020508,700
2018-01-26 00:00:00+00:00,55.515535317618564,55.765082305778435,55.515535317618564,55.738346099853516,3100
2018-01-29 00:00:00+00:00,55.586827947232976,55.62247848510742,55.57078758506517,55.62247848510742,1300
2018-01-30 00:00:00+00:00,55.16794836754466,55.16794836754466,54.873836517333984,54.873836517333984,8600
2018-01-31 00:00:00+00:00,54.94513702392578,54.94513702392578,54.91750666625053,54.94513702392578,1500
2018-02-01 00:00:00+00:00,54.74460566447922,55.00306697437051,54.74460566447922,54.864925384521484,1800
2018-02-02 00:00:00+00:00,54.33017016989478,54.33017016989478,53.675106048583984,53.675106048583984,600
2018-02-05 00:00:00+00:00,53.38545591925504,53.59935233078431,51.69209289550781,51.69209289550781,1700
2018-02-06 00:00:00+00:00,51.923803094239915,51.923803094239915,51.46659851074219,51.46659851074219,489500
2018-02-07 00:00:00+00:00,52.342693025051304,52.64482498168945,52.342693025051304,52.64482498168945,400
2018-02-08 00:00:00+00:00,52.28922157045082,52.28922157045082,51.1929931640625,51.1929931640625,1500
2018-02-09 00:00:00+00:00,50.8320419306886,50.8320419306886,49.50854559520269,50.506736755371094,3400
2018-02-12 00:00:00+00:00,51.41581579253438,51.914913177490234,51.24648081898178,51.914913177490234,4700
2018-02-13 00:00:00+00:00,51.30885997437162,51.79904295144202,51.30885997437162,51.776763916015625,1400
2018-02-14 00:00:00+00:00,51.496015961566535,52.52985763549805,51.496015961566535,52.52985763549805,24500
2018-02-15 00:00:00+00:00,52.795465285050625,52.965694427490234,52.795465285050625,52.965694427490234,600
2018-02-16 00:00:00+00:00,52.85070795065296,53.47457871563311,52.85070795065296,53.15818786621094,2000
2018-02-20 00:00:00+00:00,53.010248794231394,53.39437435540745,52.97994617503963,53.11808776855469,6200
2018-02-21 00:00:00+00:00,53.14483806062368,53.45677185058594,53.14483806062368,53.45677185058594,2900
2018-02-22 00:00:00+00:00,54.3747369934013,54.3747369934013,52.77050018310547,52.77050018310547,4700
2018-02-23 00:00:00+00:00,53.037874769403295,53.064614373972276,53.037874769403295,53.049461364746094,1400
2018-02-26 00:00:00+00:00,53.59044195798984,53.85781417511191,53.59044195798984,53.848899841308594,7900
2018-02-27 00:00:00+00:00,54.134986687805906,54.241044131886945,53.554786682128906,53.554786682128906,2100
2018-02-28 00:00:00+00:00,53.74195391391365,53.74195391391365,53.00222396850586,53.00222396850586,5400
2018-03-01 00:00:00+00:00,53.01113090345006,53.01113090345006,51.913120962808804,52.20009994506836,5500
2018-03-02 00:00:00+00:00,51.73665122747213,52.244659423828125,51.73665122747213,52.244659423828125,19400
2018-03-05 00:00:00+00:00,52.40508167254286,53.091339111328125,52.40508167254286,53.091339111328125,1000
2018-03-06 00:00:00+00:00,53.095799531270515,53.242855434268776,52.926461194549354,53.16264343261719,2600
2018-03-07 00:00:00+00:00,53.00222524558888,53.216121673583984,52.71257057451569,53.216121673583984,8700
2018-03-08 00:00:00+00:00,53.50131904819376,53.50131904819376,53.26959735178852,53.385459899902344,3200
2018-03-09 00:00:00+00:00,53.77316012390776,54.33464431762695,53.733055809982254,54.33464431762695,8200
2018-03-12 00:00:00+00:00,54.35246237230863,54.3925666809082,54.334637101879025,54.3925666809082,9400
2018-03-13 00:00:00+00:00,54.54408091320799,54.54408091320799,53.971900939941406,53.971900939941406,7800
2018-03-14 00:00:00+00:00,54.15192395052124,54.15192395052124,53.643915705316886,53.697391510009766,22400
2018-03-15 00:00:00+00:00,53.724132340001184,53.875645433103855,53.58777225612006,53.7152214050293,3900
2018-03-16 00:00:00+00:00,53.80344604505979,53.893463134765625,53.767795510533404,53.893463134765625,3600
2018-03-19 00:00:00+00:00,53.66175591827643,53.66175591827643,52.91311144319104,52.97549819946289,11900
2018-03-20 00:00:00+00:00,53.081546474818225,53.14482737361956,53.054810269575995,53.11808776855469,2600
2018-03-21 00:00:00+00:00,53.32307328740396,53.32307328740396,53.216121673583984,53.216121673583984,5400
2018-03-22 00:00:00+00:00,52.58230987849446,52.58230987849446,52.53761291503906,52.53761291503906,4100
2018-03-23 00:00:00+00:00,51.99230566283808,51.99230566283808,50.62545214392299,50.67193603515625,27200
2018-03-26 00:00:00+00:00,51.268195404688036,51.974418985939124,51.22349844350394,51.92078399658203,3100
2018-03-27 00:00:00+00:00,52.22472190275124,52.22472190275124,51.062583923339844,51.062583923339844,6700
2018-03-28 00:00:00+00:00,50.72200293543816,51.178814382879764,50.70680726066585,50.991085052490234,2600
2018-03-29 00:00:00+00:00,51.2235017303147,51.74199606176663,51.01789296754714,51.66243362426758,7900
2018-04-02 00:00:00+00:00,50.50833522512834,50.561973622936314,50.08817630103112,50.427879333496094,5700
2018-04-03 00:00:00+00:00,50.63349576378005,50.95889663696289,50.38319002299321,50.95889663696289,3200
2018-04-04 00:00:00+00:00,50.739869971902,51.697296142578125,50.739869971902,51.697296142578125,1300
2018-04-05 00:00:00+00:00,51.92257308959961,51.92257308959961,51.92257308959961,51.92257308959961,200
2018-04-06 00:00:00+00:00,51.902902554492506,51.902902554492506,50.66030525585076,50.68712615966797,8500
2018-04-09 00:00:00+00:00,51.2235037089813,51.75987752880512,51.00895690917969,51.00895690917969,5100
2018-04-10 00:00:00+00:00,51.742003968265315,52.03700670421536,51.61685108573134,51.94761276245117,3700
2018-04-11 00:00:00+00:00,51.63471992143566,51.911846558386664,51.63471992143566,51.70623779296875,10700
2018-04-12 00:00:00+00:00,52.0995635421362,52.251537278144966,52.0995635421362,52.21577835083008,2800
2018-04-13 00:00:00+00:00,52.51973037440052,52.51973037440052,51.920783596794564,52.10851287841797,3100
2018-04-16 00:00:00+00:00,52.49291204020626,52.59035052663711,52.394576681835765,52.448211669921875,3200
2018-04-17 00:00:00+00:00,52.86211217122387,53.01140213012695,52.86211217122387,53.01140213012695,14300
2018-04-18 00:00:00+00:00,53.17231386202837,53.17231386202837,53.1454963684082,53.1454963684082,600
2018-04-19 00:00:00+00:00,52.9220165324063,52.9220165324063,52.60019291742032,52.69852828979492,2300
2018-04-20 00:00:00+00:00,52.73430246302474,52.73430246302474,52.22921670629148,52.23011016845703,2600
2018-04-23 00:00:00+00:00,52.439274040102525,52.439274040102525,52.26048278808594,52.26048278808594,3500
2018-04-24 00:00:00+00:00,52.68958498808312,52.68958498808312,51.41123201271674,51.42911148071289,18500
2018-04-25 00:00:00+00:00,51.42910874976116,51.65974807739258,51.42910874976116,51.65974807739258,500
2018-04-26 00:00:00+00:00,52.019115016987065,52.39457698657092,52.019115016987065,52.35881805419922,20700
2018-04-27 00:00:00+00:00,52.47503768010215,52.47503768010215,52.210426330566406,52.210426330566406,2000
2018-04-30 00:00:00+00:00,52.210426330566406,52.210426330566406,52.210426330566406,52.210426330566406,0
2018-05-01 00:00:00+00:00,52.210426330566406,52.210426330566406,52.210426330566406,52.210426330566406,0
2018-05-02 00:00:00+00:00,51.92972582183474,51.92972582183474,51.88323852348928,51.90290832519531,3900
2018-05-03 00:00:00+00:00,51.44699861161613,51.61685187779891,50.911521594488676,51.46487808227539,42000
2018-05-04 00:00:00+00:00,51.89397018256519,52.20685577392578,51.8850321531709,52.20685577392578,3000
2018-05-07 00:00:00+00:00,52.37581002817824,52.46609742102396,52.32217162350722,52.44553756713867,17400
2018-05-08 00:00:00+00:00,52.26853097668598,52.28730390476676,52.10851265202432,52.26942443847656,32500
2018-05-09 00:00:00+00:00,52.57337508609179,52.85943976200708,52.407992559950785,52.770042419433594,80200
2018-05-10 00:00:00+00:00,53.0650448727917,53.36898899624722,53.0650448727917,53.305519104003906,4900
2018-05-11 00:00:00+00:00,53.422619017068854,53.48519885180885,53.30193688685177,53.37792205810547,14400
2018-05-14 00:00:00+00:00,53.64165224075989,53.64165224075989,53.37704086303711,53.37704086303711,4200
2018-05-15 00:00:00+00:00,53.03823609855804,53.09187109906071,52.96135403559181,52.97386932373047,13500
2018-05-16 00:00:00+00:00,53.10079906593776,53.306407806069316,53.10079906593776,53.19913101196289,3500
2018-05-17 00:00:00+00:00,53.19019706956454,53.37792635843057,53.07398223876953,53.07398223876953,1100
2018-05-18 00:00:00+00:00,53.22596751094956,53.22596751094956,53.014994528280965,53.1097526550293,6800
2018-05-21 00:00:00+00:00,53.47627127856315,53.53884771936779,53.382406617356196,53.40654373168945,1800
2018-05-22 00:00:00+00:00,53.610343672975894,53.610343672975894,53.49412886894641,53.565643310546875,1600
2018-05-23 00:00:00+00:00,53.08292707696113,53.46732711791992,53.055212707690956,53.46732711791992,1200
2018-05-24 00:00:00+00:00,53.17588302125535,53.413673400878906,53.17588302125535,53.413673400878906,2000
2018-05-25 00:00:00+00:00,53.33324065792379,53.342178688260184,53.19914633175522,53.27066421508789,2500
2018-05-29 00:00:00+00:00,52.993519552668914,52.993519552668914,52.44552742768966,52.58230209350586,4100
2018-05-30 00:00:00+00:00,53.05610248055669,53.45838196174749,53.00961859458957,53.368988037109375,17200
2018-05-31 00:00:00+00:00,53.199127813069644,53.199127813069644,53.02927801452005,53.0382194519043,900
2018-06-01 00:00:00+00:00,53.44050228192196,53.6103555122813,53.44050228192196,53.54777908325195,1800
2018-06-04 00:00:00+00:00,53.61035861889408,53.8427848815918,53.61035861889408,53.8427848815918,2700
2018-06-05 00:00:00+00:00,53.811492872192076,53.86959858123079,53.811492872192076,53.860660552978516,6900
2018-06-06 00:00:00+00:00,53.9858088311382,54.25399398803711,53.891944196731544,54.25399398803711,103600
2018-06-07 00:00:00+00:00,54.19142160680239,54.282605862809255,54.12437446003734,54.280818939208984,16000
