date,fng_value,sentiment_score
2023-09-21,17.540000915527344,0.49733327229817703
2023-09-22,17.200000762939453,0.5199999491373698
2023-09-25,16.899999618530273,0.5400000254313151
2023-09-26,18.940000534057617,0.4039999643961588
2023-09-27,18.219999313354492,0.4520000457763672
2023-09-28,17.34000015258789,0.5106666564941407
2023-09-29,17.520000457763672,0.49866663614908857
2023-10-02,17.610000610351562,0.4926666259765625
2023-10-03,19.780000686645508,0.34799995422363283
2023-10-04,18.579999923706055,0.428000005086263
2023-10-05,18.489999771118164,0.43400001525878906
2023-10-06,17.450000762939453,0.5033332824707031
2023-10-09,17.700000762939453,0.4866666158040365
2023-10-10,17.030000686645508,0.5313332875569661
2023-10-11,16.09000015258789,0.5939999898274739
2023-10-12,16.690000534057617,0.5539999643961588
2023-10-13,19.31999969482422,0.3786666870117188
2023-10-16,17.209999084472656,0.5193333943684896
2023-10-17,17.8799991607666,0.47466672261555987
2023-10-18,19.219999313354492,0.38533337910970056
2023-10-19,21.399999618530273,0.24000002543131516
2023-10-20,21.709999084472656,0.21933339436848953
2023-10-23,20.3700008392334,0.30866661071777346
2023-10-24,18.969999313354492,0.40200004577636717
2023-10-25,20.190000534057617,0.32066663106282556
2023-10-26,20.68000030517578,0.28799997965494795
2023-10-27,21.270000457763672,0.24866663614908857
2023-10-30,19.75,0.35
2023-10-31,18.139999389648438,0.45733337402343754
2023-11-01,16.8700008392334,0.5419999440511067
2023-11-02,15.65999984741211,0.6226666768391926
2023-11-03,14.90999984741211,0.6726666768391927
2023-11-06,14.890000343322754,0.6739999771118164
2023-11-07,14.8100004196167,0.6793333053588867
2023-11-08,14.449999809265137,0.7033333460489909
2023-11-09,15.289999961853027,0.6473333358764648
2023-11-10,14.170000076293945,0.721999994913737
2023-11-13,14.760000228881836,0.6826666514078776
2023-11-14,14.15999984741211,0.7226666768391927
2023-11-15,14.180000305175781,0.7213333129882813
2023-11-16,14.319999694824219,0.712000020345052
2023-11-17,13.800000190734863,0.7466666539510092
2023-11-20,13.40999984741211,0.7726666768391928
2023-11-21,13.350000381469727,0.7766666412353516
2023-11-22,12.850000381469727,0.8099999745686849
2023-11-24,12.460000038146973,0.8359999974568685
2023-11-27,12.6899995803833,0.8206666946411133
2023-11-28,12.6899995803833,0.8206666946411133
2023-11-29,12.979999542236328,0.8013333638509115
2023-11-30,12.920000076293945,0.8053333282470703
2023-12-01,12.630000114440918,0.8246666590372721
2023-12-04,13.079999923706055,0.7946666717529297
2023-12-05,12.850000381469727,0.8099999745686849
2023-12-06,12.970000267028809,0.8019999821980794
2023-12-07,13.0600004196167,0.7959999720255534
2023-12-08,12.350000381469727,0.8433333079020182
2023-12-11,12.630000114440918,0.8246666590372721
2023-12-12,12.069999694824219,0.8620000203450521
2023-12-13,12.1899995803833,0.8540000279744466
2023-12-14,12.479999542236328,0.8346666971842448
2023-12-15,12.279999732971191,0.8480000178019206
2023-12-18,12.5600004196167,0.8293333053588867
2023-12-19,12.529999732971191,0.8313333511352539
2023-12-20,13.670000076293945,0.7553333282470703
2023-12-21,13.649999618530273,0.7566666920979818
2023-12-22,13.029999732971191,0.7980000178019205
2023-12-26,12.989999771118164,0.8006666819254558
2023-12-27,12.430000305175781,0.8379999796549479
2023-12-28,12.470000267028809,0.8353333155314128
2023-12-29,12.449999809265137,0.8366666793823242
2024-01-02,13.199999809265137,0.7866666793823243
2024-01-03,14.039999961853027,0.7306666692097982
2024-01-04,14.130000114440918,0.7246666590372721
2024-01-05,13.350000381469727,0.7766666412353516
2024-01-08,13.079999923706055,0.7946666717529297
2024-01-09,12.760000228881836,0.8159999847412109
2024-01-10,12.6899995803833,0.8206666946411133
2024-01-11,12.4399995803833,0.8373333613077799
2024-01-12,12.699999809265137,0.8200000127156576
2024-01-16,13.84000015258789,0.743999989827474
2024-01-17,14.789999961853027,0.6806666692097982
2024-01-18,14.130000114440918,0.7246666590372721
2024-01-19,13.300000190734863,0.7799999872843424
2024-01-22,13.1899995803833,0.78733336130778
2024-01-23,12.550000190734863,0.8299999872843424
2024-01-24,13.140000343322754,0.7906666437784831
2024-01-25,13.449999809265137,0.7700000127156575
2024-01-26,13.260000228881836,0.7826666514078776
2024-01-29,13.600000381469727,0.759999974568685
2024-01-30,13.3100004196167,0.7793333053588867
2024-01-31,14.350000381469727,0.7099999745686849
2024-02-01,13.880000114440918,0.7413333257039387
2024-02-02,13.850000381469727,0.7433333079020182
2024-02-05,13.670000076293945,0.7553333282470703
2024-02-06,13.0600004196167,0.7959999720255534
2024-02-07,12.829999923706055,0.8113333384195963
2024-02-08,12.789999961853027,0.8140000025431315
2024-02-09,12.930000305175781,0.8046666463216146
2024-02-12,13.930000305175781,0.7379999796549479
2024-02-13,15.850000381469727,0.6099999745686848
2024-02-14,14.380000114440918,0.7079999923706055
2024-02-15,14.010000228881836,0.7326666514078777
2024-02-16,14.239999771118164,0.7173333485921224
2024-02-20,15.420000076293945,0.6386666615804036
2024-02-21,15.34000015258789,0.643999989827474
2024-02-22,14.539999961853027,0.6973333358764648
2024-02-23,13.75,0.75
2024-02-26,13.739999771118164,0.7506666819254557
2024-02-27,13.430000305175781,0.7713333129882812
2024-02-28,13.84000015258789,0.743999989827474
2024-02-29,13.399999618530273,0.7733333587646485
2024-03-01,13.109999656677246,0.7926666895548502
2024-03-04,13.489999771118164,0.7673333485921224
2024-03-05,14.460000038146973,0.7026666641235352
2024-03-06,14.5,0.7
2024-03-07,14.4399995803833,0.7040000279744466
2024-03-08,14.739999771118164,0.6840000152587891
2024-03-11,15.220000267028809,0.6519999821980794
2024-03-12,13.84000015258789,0.743999989827474
2024-03-13,13.75,0.75
2024-03-14,14.399999618530273,0.7066666920979818
2024-03-15,14.40999984741211,0.7060000101725261
2024-03-18,14.329999923706055,0.7113333384195963
2024-03-19,13.819999694824219,0.7453333536783855
2024-03-20,13.039999961853027,0.7973333358764648
2024-03-21,12.920000076293945,0.8053333282470703
2024-03-22,13.0600004196167,0.7959999720255534
2024-03-25,13.1899995803833,0.78733336130778
2024-03-26,13.239999771118164,0.784000015258789
2024-03-27,12.779999732971191,0.8146666844685873
2024-03-28,13.010000228881836,0.7993333180745443
2024-04-01,13.649999618530273,0.7566666920979818
2024-04-02,14.609999656677246,0.6926666895548503
2024-04-03,14.329999923706055,0.7113333384195963
2024-04-04,16.350000381469727,0.5766666412353516
2024-04-05,16.030000686645508,0.5979999542236328
2024-04-08,15.1899995803833,0.6540000279744467
2024-04-09,14.979999542236328,0.6680000305175782
2024-04-10,15.800000190734863,0.6133333206176758
2024-04-11,14.90999984741211,0.6726666768391927
2024-04-12,17.309999465942383,0.5126667022705078
2024-04-15,19.229999542236328,0.38466669718424484
2024-04-16,18.399999618530273,0.4400000254313151
2024-04-17,18.209999084472656,0.4526667277018229
2024-04-18,18.0,0.4666666666666667
2024-04-19,18.709999084472656,0.4193333943684896
2024-04-22,16.940000534057617,0.5373332977294922
2024-04-23,15.6899995803833,0.6206666946411132
2024-04-24,15.970000267028809,0.6019999821980795
2024-04-25,15.369999885559082,0.6420000076293946
2024-04-26,15.029999732971191,0.6646666844685872
2024-04-29,14.670000076293945,0.6886666615804036
2024-04-30,15.649999618530273,0.6233333587646485
2024-05-01,15.390000343322754,0.6406666437784831
2024-05-02,14.680000305175781,0.6879999796549479
2024-05-03,13.489999771118164,0.7673333485921224
2024-05-06,13.489999771118164,0.7673333485921224
2024-05-07,13.229999542236328,0.7846666971842448
2024-05-08,13.0,0.8
2024-05-09,12.6899995803833,0.8206666946411133
2024-05-10,12.550000190734863,0.8299999872843424
2024-05-13,13.600000381469727,0.759999974568685
2024-05-14,13.420000076293945,0.7719999949137369
2024-05-15,12.449999809265137,0.8366666793823242
2024-05-16,12.420000076293945,0.8386666615804037
2024-05-17,11.989999771118164,0.8673333485921224
2024-05-20,12.149999618530273,0.8566666920979817
2024-05-21,11.859999656677246,0.8760000228881836
2024-05-22,12.289999961853027,0.8473333358764649
2024-05-23,12.770000457763672,0.8153333028157552
2024-05-24,11.930000305175781,0.8713333129882812
2024-05-28,12.920000076293945,0.8053333282470703
2024-05-29,14.279999732971191,0.7146666844685872
2024-05-30,14.470000267028809,0.7019999821980794
2024-05-31,12.920000076293945,0.8053333282470703
2024-06-03,13.109999656677246,0.7926666895548502
