epoch,lr,train_loss,val_loss,val_f1,val_auc,val_strategy_mode,val_strategy_top_k,val_strategy_min_prob,val_strategy_threshold,val_strategy_constraints_satisfied,val_strategy_sharpe,val_strategy_cumret,val_strategy_mdd,val_strategy_turnover,val_strategy_score
1,0.0003,0.6945865314998217,0.7040485367565574,0.680135593220339,0.486716925335946,topk,2,0.6,0.5,True,0.23544267874938302,0.057493861748837194,-0.23949221643323226,0.9405940594059405,0.5664632034195358
2,0.0003,0.6819101289816917,0.7111508149824695,0.6798042946452841,0.48542083428197214,topk,2,0.58,0.5,False,0.16078123335974207,0.017857991063373158,-0.3014718120354245,0.9900990099009901,0.17570336982530146
3,0.0003,0.6812376473500433,0.7012834632706023,0.6622159090909091,0.48447009037862837,topk,3,0.6,0.5,True,0.030612803540747083,-0.019571174717784467,-0.22106380060551534,0.5478547854785478,0.061022562418800164
4,0.00015,0.6791706795392937,0.7046049728602944,0.6533123479753898,0.4830902206640386,topk,3,0.56,0.5,False,-0.041029917633589305,-0.0711906763859127,-0.40898343170623286,0.8547854785478547,-0.7088367497738711
5,0.00015,0.6783450250983226,0.7034967771785225,0.6484839692441607,0.48097313071261744,topk,3,0.56,0.5,False,-0.04081974876421275,-0.06804657260605751,-0.3951598126711672,0.900990099009901,-0.6681173129273729
6,7.5e-05,0.677518857894703,0.7062901109992387,0.6470758540822236,0.4823749043900018,topk,3,0.56,0.5,False,0.147490661335716,0.016588824916541567,-0.3437057311436178,0.9306930693069305,0.028031544775122652
7,7.5e-05,0.6768252279100085,0.706554787649128,0.6438995913601868,0.4811976863019971,topk,3,0.54,0.5,False,0.1176535094634643,0.0033733583097816933,-0.3455492095469018,0.8481848184818481,-0.05152219429099145
8,3.75e-05,0.676528230443862,0.7070929422825872,0.6397296503085513,0.4811840962520881,topk,3,0.56,0.5,False,0.06577254431726882,-0.020165940528751536,-0.351265775082367,0.933993399339934,-0.23238710350803451
