strategy,n_bootstrap,block_length,orig_periods,cumret_mean,cumret_median,cumret_ci_5,cumret_ci_95,annret_mean,annret_ci_5,annret_ci_95,sharpe_mean,sharpe_median,sharpe_ci_5,sharpe_ci_95,mdd_mean,mdd_ci_5,mdd_ci_95,prob_cumret_positive,prob_sharpe_positive
frozen_static_baseline,2000,5,114,0.5526112182479113,0.48506287326612274,-0.10869966736115029,1.476445780688152,0.20076250441435173,-0.04960236790283521,0.4931856026228477,0.9586727332688795,0.916839521774313,-0.11108138087785425,2.20814166231318,-0.21567004393054243,-0.3514848688417887,-0.11839554519510495,0.897,0.93
optimized_sticky_execution,2000,5,114,0.23915177594616374,0.19664939961697725,-0.25385506061458707,0.88125400907861,0.08944970420473744,-0.12143387487384345,0.32231416246235234,0.4902582879970243,0.48420981667486507,-0.4540852534512936,1.4565485831959075,-0.23313192619406486,-0.3950244355425506,-0.12181901575425791,0.747,0.8125
