epoch,lr,train_loss,val_loss,val_f1,val_auc,val_strategy_mode,val_strategy_top_k,val_strategy_min_prob,val_strategy_threshold,val_strategy_constraints_satisfied,val_strategy_sharpe,val_strategy_cumret,val_strategy_mdd,val_strategy_turnover,val_strategy_score
1,0.0003,0.7014276343507414,0.6772880399037922,0.7300613496932516,0.5363617463617464,topk,2,0.6,0.5,True,3.0308101866221153,0.2806546840312789,-0.07357468583536841,1.1923076923076923,6.578174024051071
2,0.0003,0.6864805802107109,0.6775150917825244,0.7347145022738757,0.5336954261954262,topk,2,0.58,0.5,True,3.9161675339230344,0.3265143038423812,-0.026395059539751742,1.1153846153846154,8.451479839771995
3,0.0003,0.6846442705513881,0.6755690347580683,0.7382146439317955,0.5384680353430353,topk,3,0.58,0.5,True,1.7962175527350728,0.1389420602830005,-0.05330685036817573,0.8846153846153846,3.872243927179598
4,0.0003,0.6815288759745497,0.6750855563178895,0.7373179306880965,0.5471491683991684,topk,2,0.58,0.5,True,2.856813847054697,0.20521368597305423,-0.02639505953975163,1.1153846153846154,6.093534665847602
