date,close,target_return,sentiment_score,dc_trend,dc_event,dc_drawdown,dc_T,dc_TMV,dc_R
2018-10-15,244.67628479003903,0.021865837485941064,0.2466667175292969,-1.0,0.0,0.008193633778308262,2.0,0.008193633778308262,-0.005616879063898369
2018-10-16,250.02633666992188,0.00017832594051681028,0.4919999440511068,1.0,1.0,0.0,0.0,0.0,0.02186583748594112
2018-10-17,250.0709228515625,-0.014441154633377806,0.5066666920979818,1.0,0.0,0.0,0.0,0.0,0.00017832594051676442
2018-10-18,246.4596099853516,-0.0005424722930200687,0.3293333689371744,1.0,0.0,-0.01444115463337782,1.0,-0.01444115463337782,-0.01444115463337782
2018-10-19,246.325912475586,-0.004488820845166552,0.3406667073567708,1.0,0.0,-0.014975793000130107,2.0,-0.014975793000130107,-0.0005424722930201136
2018-10-22,245.2201995849609,-0.005091174643922836,0.3573333740234374,1.0,0.0,-0.01939739019350479,3.0,-0.01939739019350479,-0.004488820845166565
2018-10-23,243.97174072265625,-0.030298083699399014,0.2860000610351563,-1.0,1.0,0.0,0.0,0.0,-0.005091174643922873
2018-10-24,236.57986450195312,0.017940600205178958,-0.0153333028157551,-1.0,0.0,0.0,0.0,0.0,-0.03029808369939906
2018-10-25,240.82424926757807,-0.017587341751940433,0.0520000457763671,-1.0,0.0,0.017940600205178927,1.0,0.017940600205178927,0.017940600205178927
2018-10-26,236.5887908935547,-0.005540376662285573,0.056000010172526,-1.0,0.0,3.773098619510287e-05,2.0,3.773098619510287e-05,-0.017587341751940412
2018-10-29,235.2779998779297,0.014818298691519294,0.0199999491373698,-1.0,0.0,0.0,0.0,0.0,-0.005540376662285523
2018-10-30,238.7644195556641,0.010680826819848166,0.1099999745686849,-1.0,0.0,0.014818298691519299,1.0,0.014818298691519299,0.014818298691519299
2018-10-31,241.3146209716797,0.010641996940206955,0.2513333638509114,1.0,1.0,0.0,0.0,0.0,0.010680826819848081
2018-11-01,243.8826904296875,-0.00592300765759024,0.3773333231608072,1.0,0.0,0.0,0.0,0.0,0.01064199694020694
2018-11-02,242.43817138671875,0.005517097097333723,0.365999984741211,1.0,0.0,-0.0059230076575902445,1.0,-0.0059230076575902445,-0.0059230076575902445
2018-11-05,243.77572631835932,0.006327832737004657,0.3360000610351562,1.0,0.0,-0.00043858836861167104,2.0,-0.00043858836861167104,0.00551709709733375
2018-11-06,245.3182983398437,0.02140860524047139,0.3393333435058594,1.0,0.0,0.0,0.0,0.0,0.006327832737004547
2018-11-07,250.5702209472656,-0.0018150129983063312,0.5759999593098959,1.0,0.0,0.0,0.0,0.0,0.021408605240471397
2018-11-08,250.1154327392578,-0.009768072786216608,0.5520000457763672,1.0,0.0,-0.0018150129983063618,1.0,-0.0018150129983063618,-0.0018150129983063618
2018-11-09,247.6722869873047,-0.01868495921898783,0.5093332926432292,1.0,0.0,-0.011565356605447545,2.0,-0.011565356605447545,-0.009768072786216568
2018-11-12,243.04454040527344,-0.0018712134296433591,0.3033332824707031,-1.0,1.0,0.0,0.0,0.0,-0.018684959218987877
2018-11-13,242.5897521972656,-0.006836930747960213,0.3319999694824218,-1.0,0.0,0.0,0.0,0.0,-0.0018712134296433396
2018-11-14,240.93118286132807,0.010437079543037964,0.25,-1.0,0.0,0.0,0.0,0.0,-0.006836930747960191
2018-11-15,243.44580078125,0.0026004634188903086,0.3346666971842448,-1.0,0.0,0.010437079543038071,1.0,0.010437079543038071,0.010437079543038071
2018-11-16,244.0788726806641,-0.016914528318506705,0.4573333740234375,-1.0,0.0,0.013064684205480067,2.0,0.013064684205480067,0.0026004634188902783
2018-11-19,239.9503936767578,-0.018506442034597725,0.3266666412353516,-1.0,0.0,0.0,0.0,0.0,-0.016914528318506677
2018-11-20,235.509765625,0.0034076549166119907,0.1680000305175781,-1.0,0.0,0.0,0.0,0.0,-0.01850644203459768
2018-11-21,236.3123016357422,-0.0066785850783009915,0.2800000508626302,-1.0,0.0,0.00340765491661207,1.0,0.00340765491661207,0.00340765491661207
2018-11-23,234.73406982421875,0.016144341884555713,0.2319999694824218,-1.0,0.0,0.0,0.0,0.0,-0.00667858507830102
