date,stock,open,high,low,close,volume
2010-01-21,UNH,27.4267271307556,27.62799450184574,25.545638936466965,25.623048782348636,29192700
2010-01-21,V,19.45174897540433,19.551844760280723,18.71104899186308,18.78445053100586,28140800
2010-01-22,AAPL,6.195750377559725,6.217323434876795,5.907506472372014,5.92518424987793,881767600
2010-01-22,AMZN,6.28000020980835,6.383500099182129,6.038000106811523,6.071499824523926,231378000
2010-01-22,GOOGL,14.010827234006092,14.162227693341691,13.275165358298876,13.6511869430542,271743984
2010-01-22,JNJ,39.726079324734016,39.90012728728604,39.21637234616071,39.28474807739258,14017200
2010-01-22,JPM,26.827294552355347,27.19027096028489,25.61957016588025,25.843955993652344,106634900
2010-01-22,MSFT,22.36903113799431,22.518158581121483,21.50409538109997,21.59357070922852,102004600
2010-01-22,NVDA,0.3861956227245235,0.3933007097920658,0.3749650294343505,0.3772569894790649,1067916000
2010-01-22,UNH,26.18040530772569,26.404897962268183,25.62304504899837,25.669492721557617,21021600
2010-01-22,V,18.691030481721683,18.77110643649103,18.15941615240884,18.40186882019043,29776400
2010-01-25,AAPL,6.067808306929541,6.133426790617881,5.998294143323644,6.084587574005127,1065699600
2010-01-25,AMZN,6.105000019073486,6.113999843597412,5.906000137329102,6.015500068664551,240478000
2010-01-25,GOOGL,13.566301808870705,13.64796046243213,13.291297732927893,13.402739524841309,176619204
2010-01-25,JNJ,39.57689946863064,39.5955489060494,39.19151174908411,39.29718399047852,10001700
2010-01-25,JPM,26.23993726560793,26.32573253763536,25.632776922129626,25.87696075439453,56572200
2010-01-25,MSFT,21.80234501468766,22.115511452486352,21.697956676149577,21.861995697021484,63373000
2010-01-25,NVDA,0.383445265643292,0.3910087390483574,0.380694919129355,0.3836744725704193,643676000
2010-01-25,UNH,25.979132155959,26.10298963542145,25.514664393228347,25.545629501342773,10925800
2010-01-25,V,18.550899841592937,18.642096426715103,18.108258949742144,18.246166229248047,16147200
2010-01-26,AAPL,6.170881454561742,6.403394515316552,6.069906207833894,6.170581817626953,1867110000
2010-01-26,AMZN,6.027999877929688,6.14900016784668,5.953000068664551,5.973999977111816,191180000
2010-01-26,GOOGL,13.352356139948576,13.641010832084872,13.310658987964697,13.462803840637209,174045780
2010-01-26,JNJ,38.93665190940919,39.16664104986297,38.67558353989839,39.02989196777344,15630300
2010-01-26,JPM,25.73836519773361,26.292730087309486,25.263194573085634,25.36878776550293,52975300
2010-01-26,MSFT,21.772527946762285,22.257190086833084,21.6905076967464,21.996217727661133,66639900
2010-01-26,NVDA,0.3818409874801536,0.3843621549726915,0.3712979581943173,0.3715271651744842,714636000
2010-01-26,UNH,25.1663128563023,25.47595801357686,25.11212539672852,25.11212539672852,11057200
2010-01-26,V,18.09491046319638,18.359606075146285,18.014834508270827,18.050424575805664,12437600
2010-01-27,AAPL,6.197848444842119,6.309610229580589,5.978518992669106,6.228710651397705,1722568400
2010-01-27,AMZN,6.051499843597412,6.166500091552734,5.940000057220459,6.137499809265137,295306000
2010-01-27,GOOGL,13.434260879179693,13.5926124461778,13.286334546158349,13.454861640930176,158417424
2010-01-27,JNJ,39.02367742603793,39.60797740638807,38.97395113031069,39.433929443359375,14982400
2010-01-27,JPM,25.30939084171434,26.061745152212215,25.12460338871849,25.956151962280277,66314300
2010-01-27,MSFT,21.88437159706504,22.23481927986333,21.638312283146057,22.122974395751957,63949500
2010-01-27,NVDA,0.3712978845659169,0.3829868917900076,0.3671723509972779,0.381611704826355,812504000
2010-01-27,UNH,25.034718403773837,25.95590827328449,24.85667345183457,25.73141860961914,14387100
2010-01-27,V,17.990362506772833,18.71326903660139,17.930306403294527,18.66433525085449,19335200
2010-01-28,AAPL,6.14032030637698,6.157398813283011,5.953650477678382,5.971328258514404,1173502400
2010-01-28,AMZN,6.221499919891357,6.360000133514404,6.139999866485596,6.301499843597412,545862000
2010-01-28,GOOGL,13.514181092159438,13.57647900221452,13.16943238041088,13.26101779937744,129034836
2010-01-28,JNJ,39.51473323919665,39.82553026160417,39.18528915422648,39.65769958496094,17096000
2010-01-28,JPM,26.187133552032147,26.424718834027715,25.55357447840394,26.05514144897461,65047400
2010-01-28,MSFT,22.24972832967512,22.27209787136925,21.541375153391584,21.74269676208496,117513700
2010-01-28,NVDA,0.3845913114203097,0.385966498573669,0.3635052541211883,0.3687767684459686,687764000
2010-01-28,UNH,25.801090158615175,26.38941251496153,25.57659752865587,25.87849998474121,16742100
2010-01-28,V,18.76443318314173,18.79112573297269,18.10825703063741,18.38407325744629,13070800
2010-01-29,AAPL,6.024962931319451,6.058521473841055,5.700463274548872,5.754696369171143,1245952400
2010-01-29,AMZN,6.488500118255615,6.59250020980835,6.206999778747559,6.270500183105469,589426000
2010-01-29,GOOGL,13.365261913381628,13.427311064471787,13.04558123647957,13.153051376342772,165454380
2010-01-29,JNJ,39.75094389571259,39.94985145045897,39.04854188594161,39.07340621948242,17844400
2010-01-29,JPM,26.16733497387904,26.299324556149067,25.606369179071773,25.69876289367676,53649000
2010-01-29,MSFT,22.29446681400256,22.309379842349248,20.624246038159555,21.01197624206543,193888500
2010-01-29,NVDA,0.3729022710654714,0.3770278048545303,0.3472322951879136,0.3527330160140991,774700000
2010-01-29,UNH,25.87075427755851,26.164916898655065,25.514664393228347,25.545629501342773,11931500
2010-01-29,V,18.37295288458332,18.902344148321564,18.21057785606289,18.246166229248047,20281600
2010-02-01,AAPL,5.763984991114971,5.872750822543496,5.731924632000089,5.834697723388672,749876400
2010-02-01,AMZN,6.158999919891357,6.243000030517578,5.690999984741211,5.94350004196167,755488000
2010-02-01,GOOGL,13.268712179711455,13.298745025523411,13.161987371058574,13.229496955871582,89941968
2010-02-01,JNJ,39.32204330668743,39.32204330668743,39.01746351328628,39.21637344360352,10153400
2010-02-01,JPM,25.804353436586545,26.35211971375724,25.70536125998654,26.154132843017575,37408200
2010-02-01,MSFT,21.168564369444184,21.235671592560617,20.81811664375784,21.1834774017334,85931100
2010-02-01,NVDA,0.3541080600432038,0.3804656208284141,0.3511285073177182,0.3797780275344848,949832000
2010-02-01,UNH,25.56885415999397,25.863016807598136,24.941826905647957,25.64626693725586,13710200
2010-02-01,V,18.30399674542844,18.851181272527505,18.28397690941028,18.60873031616211,16098000
2010-02-02,AAPL,5.870054130774673,5.882338847056262,5.79424757410061,5.868555545806885,698342400
2010-02-02,AMZN,5.939499855041504,5.948999881744385,5.71999979019165,5.906000137329102,461594000
2010-02-02,GOOGL,13.277648947794631,13.277648947794631,13.095222471099907,13.182340621948242,163684152
2010-02-02,JNJ,39.28474653219117,39.90633824419336,38.93043809446522,39.77580642700195,13609300
2010-02-02,JPM,26.2663399430362,26.847103954303478,26.200345119784952,26.761308670043945,45968500
2010-02-02,MSFT,21.15364122966279,21.25057304234046,20.98214429618035,21.220746994018555,54413700
2010-02-02,NVDA,0.3784029591473544,0.3884875994615477,0.3772569791563541,0.3836744725704193,849812000
2010-02-02,UNH,25.654007963323373,26.412635498737178,25.4914455528052,26.358448028564453,12114600
2010-02-02,V,18.742188859907536,18.788899545901,18.5731394508162,18.686580657958984,14441600
2010-02-03,AAPL,5.8478789035362935,5.998593052057466,5.825406537842727,5.969528675079346,615328000
2010-02-03,AMZN,5.855999946594238,5.980500221252441,5.828000068664551,5.954999923706055,248118000
2010-02-03,GOOGL,13.121531915705845,13.454862282813028,13.110611052229336,13.42309284210205,119844036
2010-02-03,JNJ,39.701221382077975,39.701221382077975,39.34069797463077,39.552040100097656,9255900
2010-02-03,JPM,26.781098672843363,27.12427464078656,26.510513457571754,26.589710235595703,37373300
2010-02-03,MSFT,21.071623606867718,21.46681026256214,20.96723526928914,21.34750747680664,61397900
2010-02-03,NVDA,0.3802366141769875,0.3884876828113793,0.3784030403335311,0.3868832886219024,562296000
2010-02-03,UNH,26.35844638224626,26.35844638224626,25.40629138340161,25.793346405029297,8410400
2010-02-03,V,18.737740942607992,18.79334914956958,18.261734826779048,18.57758903503418,32197600
2010-02-04,AAPL,5.894621554523144,5.943761206337017,5.74001291363288,5.754395484924316,757652000
2010-02-04,AMZN,5.932000160217285,6.016499996185303,5.787000179290772,5.796999931335449,255680000
2010-02-04,GOOGL,13.32828013308655,13.353099415690544,13.044340540756483,13.074621200561523,134972892
2010-02-04,JNJ,39.4650095326099,39.545815056467575,38.92422097095356,38.93665313720703,18397000
2010-02-04,JPM,26.25974017128595,26.34553293376876,25.309398651123047,25.309398651123047,57211800
2010-02-04,MSFT,21.161091153196555,21.25056785413277,20.736080023663327,20.75844955444336,77850000
2010-02-04,NVDA,0.3834451727958386,0.3834451727958386,0.3602963716539588,0.3644219040870666,783480000
2010-02-04,UNH,25.731424858353385,25.731424858353385,25.07342940348772,25.12761688232422,10648500
2010-02-04,V,18.96238509976088,19.16924755054842,18.41742573758132,18.473033905029297,66486800
2010-02-05,AAPL,5.771773495448609,5.872748728826121,5.7184389282064565,5.856568336486816,850306800
2010-02-05,AMZN,5.794000148773193,5.882500171661377,5.704999923706055,5.869500160217285,220496000
2010-02-05,GOOGL,13.11482967461535,13.241411809429035,12.96740085412084,13.186559677124023,126113760
2010-02-05,JNJ,38.96773236724408,39.53338289021411,38.47045757307152,38.93665313720703,16775200
2010-02-05,JPM,25.50078551050223,25.659176592837024,24.43825236130783,25.27639961242676,75224100
2010-02-05,MSFT,20.87776427703524,21.08654243179213,20.557141240945484,20.892677307128903,80960100
2010-02-05,NVDA,0.3639636610386798,0.3726731157566663,0.3575461393282452,0.3717563152313232,604856000
2010-02-05,UNH,25.096653135357123,25.25921853373939,24.647670721482086,25.18954849243164,12666000
2010-02-05,V,18.533101225641374,18.65321514386105,17.914738299902325,18.364051818847656,38687200
2010-02-08,AAPL,5.863461805277764,5.929080701016608,5.812823957827483,5.81641960144043,478270800
2010-02-08,AMZN,5.968999862670898,6.050000190734863,5.828000068664551,5.84149980545044,197804000
2010-02-08,GOOGL,13.216589590519492,13.452379379604984,13.192514698922285,13.2406644821167,107664228
2010-02-08,JNJ,38.849644900424906,39.14800988871687,38.700461220681845,38.768836975097656,10081200
2010-02-08,JPM,25.26979799876143,25.26979799876143,24.629637791928424,24.88042259216309,58321000
2010-02-08,MSFT,20.88521424681281,20.93740841359857,20.55713479849386,20.66897964477539,52820600
2010-02-08,NVDA,0.3706102996891177,0.3800073470735189,0.3637344193558445,0.3710686862468719,445160000
2010-02-08,UNH,24.949563399519285,25.506923509938243,24.949563399519285,25.088903427124023,9558200
2010-02-08,V,18.43966866515519,18.768868066112333,18.36404067497211,18.473033905029297,23966800
2010-02-09,AAPL,5.8853359235019775,5.917695923725753,5.83529773796619,5.878444671630859,632886800
2010-02-09,AMZN,5.909999847412109,5.954500198364258,5.849999904632568,5.901500225067139,184460000
2010-02-09,GOOGL,13.39132231283546,13.440714008965983,13.28037709386677,13.314380645751951,112671216
2010-02-09,JNJ,38.88071533402885,39.45258321043252,38.83098903284231,39.01124954223633,11356400
2010-02-09,JPM,25.2037985128459,25.54037854806182,24.97281418870973,25.335790634155277,45173500
2010-02-09,MSFT,20.85539161090208,21.13127693760964,20.691352570974512,20.885217666625977,59195800
2010-02-09,NVDA,0.3770277699278259,0.3788613433666977,0.3644219901037693,0.3680891096591949,930144000
2010-02-09,UNH,25.328879650532283,25.59207716351441,24.7715195164536,25.545629501342773,11236500
2010-02-09,V,18.61539952640694,18.713268793657576,18.395189856781357,18.521976470947266,17968000
2010-02-10,AAPL,5.86945290740328,5.890727529128276,5.820613688823879,5.846381664276123,370361600
2010-02-10,AMZN,5.900000095367432,5.930500030517578,5.800000190734863,5.868000030517578,124664000
2010-02-10,GOOGL,13.255559674939107,13.347889499247566,13.09720809099786,13.264991760253906,106873020
2010-02-10,JNJ,39.02989980707744,39.20394542170902,38.6693740382621,38.99260330200195,10115800
2010-02-10,JPM,25.500776870979447,26.06834115720861,25.42158261541305,25.65256690979004,39331800
2010-02-10,MSFT,20.900126342482004,21.056708835873632,20.75845545166268,20.87030029296875,48591300
2010-02-10,NVDA,0.3703812395517445,0.3786322822199635,0.3678600716873194,0.3751943409442901,535828000
2010-02-10,UNH,25.545636772236563,25.67723408968572,25.00375903798384,25.321144104003903,10755200
2010-02-10,V,18.59882869801441,18.692392191790532,18.465168749220823,18.632244110107425,14572800
2010-02-11,AAPL,5.839190147193132,5.985110113511673,5.814620322046428,5.952749729156494,550345600
2010-02-11,AMZN,5.860499858856201,6.020999908447266,5.824999809265137,6.004499912261963,166870000
2010-02-11,GOOGL,13.236941828174258,13.414900993536047,13.142130092731035,13.313386917114258,96303600
2010-02-11,JNJ,38.92423309217694,39.29097381168305,38.7004587723164,39.10449600219727,8353600
2010-02-11,JPM,25.632767575548986,25.982544492945216,25.315988053041853,25.75156021118164,33830600
2010-02-11,MSFT,20.825566555087544,21.17601416962966,20.65407100470637,20.96723747253418,65993700
2010-02-11,NVDA,0.3811533125588915,0.3965094665740447,0.3784029659951824,0.3923839330673218,695980000
2010-02-11,UNH,25.32114187838067,25.70045714491616,25.11213178698305,25.638526916503903,7857600
2010-02-11,V,18.66566287542937,18.981991874303368,18.54536839003107,18.966398239135746,18044800
2010-02-12,AAPL,5.935971875330674,6.041741723345735,5.857768627995746,6.003988265991211,655468800
2010-02-12,AMZN,5.94950008392334,5.997000217437744,5.875,5.982999801635742,161470000
2010-02-12,GOOGL,13.22825646997989,13.332002771833045,13.1669507622294,13.231978416442873,91096812
2010-02-12,JNJ,38.91801341845417,39.16043477816611,38.60721631704016,38.98638916015625,12335800
2010-02-12,JPM,25.52057806534653,25.85715810019162,25.315992669205706,25.705368041992188,38051100
2010-02-12,MSFT,20.73609239849809,20.9225009996911,20.564596826724877,20.82556915283203,81117200
2010-02-12,NVDA,0.389633538558513,0.4056772567486464,0.3852787986563733,0.3976553976535797,780212000
2010-02-12,UNH,25.375324880921085,25.42951234473672,24.79474238032896,24.910860061645508,11688700
2010-02-12,V,18.823836823284932,18.921854979011304,18.63448495846959,18.886211395263672,22114800
2010-02-16,AAPL,6.050730502686776,6.1031657718344725,6.038146150105147,6.094476699829102,543737600
2010-02-16,AMZN,6.002999782562256,6.025000095367432,5.859000205993652,5.876500129699707,178654000
2010-02-16,GOOGL,13.325054069234309,13.50524641531156,13.261266430842522,13.435006141662598,146029824
2010-02-16,JNJ,39.31582232782288,39.601755012029805,39.04853670570113,39.53959655761719,10212400
2010-02-16,JPM,25.956147748202117,26.490712084020213,25.573370923381415,26.444515228271484,46425300
2010-02-16,MSFT,21.072775606354423,21.25256592510185,20.990373258166528,21.23758316040039,51935600
2010-02-16,NVDA,0.4029269366165878,0.4065940833693116,0.3981138099189276,0.4049896895885467,457024000
2010-02-16,UNH,25.02698473353418,25.235991893491647,24.299319239622527,24.485105514526367,13934200
2010-02-16,V,18.98645871067605,19.144623297922443,18.97977426368279,19.131256103515625,16065600
2010-02-17,AAPL,6.118145770676012,6.121741413433004,6.018368684415805,6.06900691986084,436396800
2010-02-17,AMZN,5.853499889373779,5.856500148773193,5.777500152587891,5.815499782562256,178896000
2010-02-17,GOOGL,13.45237994744768,13.487127887963137,13.343420083997772,13.358311653137209,81106812
2010-02-17,JNJ,39.55203908123909,40.00580255663036,39.539606912862034,39.76959609985352,9485500
2010-02-17,JPM,26.56991365799936,26.695307316058035,26.23993458738688,26.424724578857425,34644100
2010-02-17,MSFT,21.372424885239116,21.46231861451675,21.24507424473324,21.41737174987793,45882900
2010-02-17,NVDA,0.4100319653962412,0.4102611449595276,0.3971969808935505,0.4088859856128692,876560000
2010-02-17,UNH,24.523798559108748,25.708185601334524,24.523798559108748,25.19727325439453,11690900
2010-02-17,V,19.160205570599707,19.27827190371537,19.104513775765625,19.25153923034668,14976800
2010-02-18,AAPL,6.041441859083206,6.109159019249567,6.020168432727007,6.080394268035889,422825200
2010-02-18,AMZN,5.791999816894531,5.92549991607666,5.741000175476074,5.90399980545044,196002000
2010-02-18,GOOGL,13.341684115220014,13.527089091280748,13.306936170615216,13.482661247253418,93382524
2010-02-18,JNJ,39.76960052892778,40.21714678437616,39.750953459882325,40.11147689819336,8260600
2010-02-18,JPM,26.35872793290067,26.73490388168152,26.246536254423138,26.668909072875977,31809500
2010-02-18,MSFT,21.41737053886734,21.746984194863018,21.35744091312585,21.702035903930664,42856500
2010-02-18,NVDA,0.3864247771085158,0.3884875572616353,0.3715270388437963,0.3820700645446777,1515508000
2010-02-18,UNH,24.9495702803821,25.53789565985577,24.86441768969544,25.30566024780273,10327100
2010-02-18,V,19.157983170938184,19.480994998058364,19.157983170938184,19.37183952331543,15289200
2010-02-19,AAPL,6.0483318023924015,6.08848194256952,6.025859037285244,6.042638301849365,415469600
2010-02-19,AMZN,5.895500183105469,5.954500198364258,5.849999904632568,5.875999927520752,142312000
2010-02-19,GOOGL,13.415894956946367,13.502763392615613,13.395294195533973,13.421603202819824,102021876
