split,feature,feature_group,cross_sectional_eligible,missing_rate,std,cs_ic_mean,cs_ic_std,cs_ic_ir,cs_ic_hit_rate,cs_ic_n_dates,cs_ic_eligible_dates,cs_ic_skipped_constant_dates,global_auc,global_auc_edge,global_auc_direction,spearman_with_return,pearson_with_return,top_bottom_spread,top_bottom_direction,ts_spearman_with_mean_return,ts_pearson_with_mean_return,ts_spearman_with_median_return,ts_auc_vs_date_positive_rate,ts_auc_edge_vs_date_positive_rate,ts_n_dates,train_cs_ic_mean_ref,train_auc_edge_ref,train_top_bottom_spread_ref,train_ts_spearman_ref,train_ts_auc_edge_ref,generalization_ic_gap,generalization_auc_gap,generalization_spread_gap,generalization_ts_gap,train_rank_score
train,mkt_return_5d,benchmark_market,False,0.0,0.021904283307796885,,,,,0,0,0,0.48036448237702034,0.01963551762297966,-1.0,-0.05243897431518716,-0.05008813606949181,-0.006116641597616785,-1.0,-0.07385036951918204,-0.07776358970934097,-0.07839789733975988,0.47999408046834213,0.020005919531657868,2961,,0.01963551762297966,-0.006116641597616785,-0.07385036951918204,0.020005919531657868,,0.0,0.0,0.0,0.31400192193604903
train,mkt_return_21d,benchmark_market,False,0.0,0.04151298159782845,,,,,0,0,0,0.4870948740920333,0.012905125907966719,-1.0,-0.04157549202713866,-0.04534401385531528,-0.0032154137053845427,-1.0,-0.06271627282193748,-0.069872744113888,-0.06063920848910529,0.5009280147662019,0.0009280147662018567,2961,,0.012905125907966719,-0.0032154137053845427,-0.06271627282193748,0.0009280147662018567,,0.0,0.0,0.0,0.23158034002535482
train,mkt_volatility_20d,benchmark_market,False,0.0,0.006018851007916533,,,,,0,0,0,0.5076275722427173,0.007627572242717262,1.0,0.0395865735096259,0.05150151234703954,0.0015131168972263255,1.0,0.06210260643507299,0.07560459713273489,0.07686049638753026,0.5141570027593407,0.014157002759340731,2961,,0.007627572242717262,0.0015131168972263255,0.06210260643507299,0.014157002759340731,,0.0,0.0,0.0,0.2542083983335263
train,mkt_dc_event,benchmark_market,False,0.0,0.27997636183276003,,,,,0,0,0,0.4989165637899791,0.0010834362100208828,-1.0,-0.0019027479531711464,-0.004479662515976101,-5.090079993256419e-05,-1.0,0.0040730851481277095,-0.007227497974440491,-0.004026704261813111,0.4993371988962637,0.000662801103736288,2961,,0.0010834362100208828,-5.090079993256419e-05,0.0040730851481277095,0.000662801103736288,,0.0,0.0,0.0,0.015447605605026851
train,mkt_dc_trend,benchmark_market,False,0.0,0.8641313836365601,,,,,0,0,0,0.4879906383283225,0.012009361671677488,-1.0,-0.04483196942570378,-0.03679904829059474,-0.0033212098424616624,-1.0,-0.0630588099508217,-0.054954621846598314,-0.06409683758254213,0.49201562383473785,0.007984376165262153,2961,,0.012009361671677488,-0.0033212098424616624,-0.0630588099508217,0.007984376165262153,,0.0,0.0,0.0,0.24997715160869322
train,mkt_dc_run_length,benchmark_market,False,0.0,2.6695083255422887,,,,,0,0,0,0.4966561651209024,0.003343834879097618,-1.0,-0.011889962873116684,-0.03437896106944511,-0.0013590301458668765,-1.0,-0.003973426415698149,-0.050473945149745666,-0.0003785702906013214,0.5000708479379521,7.084793795208988e-05,2961,,0.003343834879097618,-0.0013590301458668765,-0.003973426415698149,7.084793795208988e-05,,0.0,0.0,0.0,0.02395193799611531
train,mkt_dc_tmv,benchmark_market,False,0.0,0.0367787767496284,,,,,0,0,0,0.4973484109530993,0.0026515890469007153,-1.0,-0.01082778557827278,-0.016860167902842713,-0.0010607555450007121,-1.0,-0.03528709644609147,-0.023865551371807067,-0.02083104444164117,0.5043266183160564,0.0043266183160564076,2961,,0.0026515890469007153,-0.0010607555450007121,-0.03528709644609147,0.0043266183160564076,,0.0,0.0,0.0,0.12534231154866002
val,open,other,True,0.0,126.68543075825436,-0.017652605869557667,0.3863010211977286,-0.04569650324719738,0.4870259481037924,501,501,0,0.48642122183821895,0.013578778161781047,-1.0,-0.05181176166820946,-0.038701543388440264,-0.010025162016646608,-1.0,,,,,,0,-0.030135890463729827,0.003937987347576444,-0.0041021032577313625,,,0.01248328459417216,0.009640790814204603,0.005923058758915246,,0.0
val,high,other,True,0.0,127.83463150688128,-0.01788049748275767,0.38452839959801277,-0.04649980990077716,0.4870259481037924,501,501,0,0.48605548961272516,0.013944510387274844,-1.0,-0.05263633454346305,-0.03920623454780675,-0.010360078626945539,-1.0,,,,,,0,-0.030417139991608076,0.0038522179055539008,-0.003919566615280659,,,0.012536642508850407,0.010092292481720944,0.00644051201166488,,0.0
val,low,other,True,0.0,125.48276565474568,-0.01766120450293516,0.3861109714861198,-0.04574126561324626,0.4870259481037924,501,501,0,0.4861919497021061,0.013808050297893892,-1.0,-0.05254828482088929,-0.03936906952862871,-0.01058105654860208,-1.0,,,,,,0,-0.030437608097182565,0.0038703794743681907,-0.004157843730075789,,,0.012776403594247407,0.009937670823525702,0.006423212818526291,,0.0
val,close,other,True,0.0,119.61395766538102,-0.019851206677553974,0.3652213928384857,-0.05435389894132764,0.4750499001996008,501,501,0,0.4861283162919437,0.013871683708056304,-1.0,-0.05229515557596766,-0.039967081768641784,-0.010352854947140938,-1.0,,,,,,0,-0.02899716516737793,0.005323103346264735,-0.003032680727494402,,,0.009145958489823955,0.008548580361791569,0.007320174219646537,,0.0
val,volume,other,True,0.0,153992730.23504528,0.01963346035202321,0.5001309108685908,0.039256642461721176,0.5069860279441117,501,501,0,0.5047046354541059,0.004704635454105932,1.0,0.02832705865048128,0.03664079862236016,0.0042435105209956405,1.0,,,,,,0,0.026988732307881243,0.00554990431797564,0.003189135819833151,,,0.007355271955858032,0.0008452688638697081,0.0010543747011624895,,0.0
val,return_1d,technical,True,0.0,0.02268008222141294,0.00034989289691159857,0.4031464076219166,0.0008679052827868409,0.5029940119760479,501,501,0,0.49807852682579923,0.0019214731742007718,-1.0,-0.014095244219743504,-0.012139357973674571,-0.0040693696954934265,-1.0,,,,,,0,-0.018327244502653956,0.014722524170045437,-0.003997511525081112,,,0.018677137399565554,0.012801050995844665,7.185817041231463e-05,,0.0
val,log_return_1d,technical,True,0.0,0.02271872345160437,0.00034989289691159857,0.4031464076219166,0.0008679052827868409,0.5029940119760479,501,501,0,0.49807852682579923,0.0019214731742007718,-1.0,-0.014095244219743504,-0.010281293718034323,-0.0040693696954934265,-1.0,,,,,,0,-0.018327244502653956,0.014722524170045437,-0.003997511525081112,,,0.018677137399565554,0.012801050995844665,7.185817041231463e-05,,0.0
val,return_5d,technical,True,0.0,0.04973287600925061,0.0017540676223310886,0.4257989656518704,0.004119473657353125,0.500998003992016,501,501,0,0.5051490300861321,0.0051490300861321,1.0,-0.004119907074832725,-0.02808065262371146,-0.004795919247397702,-1.0,,,,,,0,-0.02512818151116023,0.02317169362177751,-0.005436080264187837,,,0.02688224913349132,0.01802266353564541,0.0006401610167901346,,0.0
val,return_21d,technical,True,0.0,0.09926752362937488,-0.039714510373193,0.41084113573273867,-0.09666634355481914,0.4491017964071856,501,501,0,0.49497024258718736,0.005029757412812641,-1.0,-0.03693450618169462,-0.02693164218069735,-0.0034624209465280442,-1.0,,,,,,0,-0.01027908261950815,0.01226925721962685,-0.003089180255746139,,,0.02943542775368485,0.007239499806814209,0.00037324069078190514,,0.0
val,volatility_20d,technical,True,0.0,0.010623766521154149,0.026141656081775842,0.49171230962622625,0.05316453456625349,0.499001996007984,501,501,0,0.49432831258265947,0.005671687417340532,-1.0,0.0061839756567336574,-0.008263916038429506,-0.0006237357877036155,-1.0,,,,,,0,0.02661160746267129,0.00410078798081559,0.003009649057422522,,,0.00046995138089544683,0.0015708994365249418,0.0036333848451261374,,0.0
val,rsi_14,technical,True,0.0,11.83305843726483,-0.011746204560575822,0.38330744498389163,-0.030644342327004505,0.49101796407185627,501,501,0,0.5021907160453403,0.0021907160453402685,1.0,-0.02286806845008572,-0.027300280978537386,-0.0062782931768594,-1.0,,,,,,0,-0.019567508929211056,0.02088863671937663,-0.005530150865448594,,,0.007821304368635235,0.01869792067403636,0.0007481423114108062,,0.0
val,macd,technical,True,0.0,4.114070189030165,-0.007391278049960689,0.37436966045196013,-0.019743261355734655,0.48303393213572854,501,501,0,0.49148063753642135,0.00851936246357865,-1.0,-0.04056918297342318,-0.0241398888986765,-0.0033106172880932243,-1.0,,,,,,0,-0.032443994146121806,0.012718156006651715,-0.004954036412150177,,,0.025052716096161116,0.004198793543073065,0.0016434191240569528,,0.0
val,macd_signal,technical,True,0.0,3.8710105325719275,0.006810621181878667,0.3797268678978512,0.017935578853247657,0.500998003992016,501,501,0,0.4922293693449404,0.007770630655059618,-1.0,-0.035548254522200534,-0.007416963722244277,-0.001505534955402391,-1.0,,,,,,0,-0.023804406783130186,0.009095685833506006,-0.004650643389063956,,,0.030615027965008854,0.0013250551784463882,0.0031451084336615647,,0.0
val,macd_hist,technical,True,0.0,1.2634590186975208,-0.038214480130647786,0.34609045940851635,-0.11041760641410918,0.45109780439121755,501,501,0,0.4852611911662757,0.014738808833724304,-1.0,-0.04155755219337968,-0.05587997042343027,-0.008944118540507421,-1.0,,,,,,0,-0.031031694861482093,0.01956912926656451,-0.0031003358428667643,,,0.007182785269165694,0.004830320432840207,0.005843782697640657,,0.0
val,macd_hist_pct,technical,True,0.0,0.007452463992495135,-0.02747232807113047,0.3932094595608106,-0.06986690529219534,0.4411177644710579,501,501,0,0.49140869021337336,0.008591309786626644,-1.0,-0.024258489952617226,-0.04143675434159767,-0.005061891123525228,-1.0,,,,,,0,-0.03456602499155691,0.020527018409125852,-0.004197420622052366,,,0.0070936969204264365,0.011935708622499208,0.0008644705014728624,,0.0
val,ma10_ratio,technical,True,0.0,0.03742043578937,-0.001899231839351601,0.42607360645704967,-0.004457520509529737,0.499001996007984,501,501,0,0.5066359414291233,0.006635941429123271,1.0,-0.005522283202541168,-0.03414245015660561,-0.005454912041089553,-1.0,,,,,,0,-0.03129471001811427,0.025650310488003758,-0.005834713181278203,,,0.02939547817876267,0.019014369058880487,0.0003798011401886497,,0.0
val,ma20_ratio,technical,True,0.0,0.05396868390741468,-0.010730055041432285,0.4100699936039194,-0.02616639892895038,0.47704590818363274,501,501,0,0.4968752478185572,0.0031247521814428136,-1.0,-0.024162900091793973,-0.035368472179486556,-0.005040662020283257,-1.0,,,,,,0,-0.024734682181490684,0.020461664941463398,-0.003944348910809989,,,0.0140046271400584,0.017336912760020584,0.001096313109473268,,0.0
