epoch,lr,train_loss,val_loss,val_f1,val_auc,val_strategy_mode,val_strategy_top_k,val_strategy_min_prob,val_strategy_threshold,val_strategy_constraints_satisfied,val_strategy_sharpe,val_strategy_cumret,val_strategy_mdd,val_strategy_turnover,val_strategy_score
1,0.0003,0.7061221367135503,0.6936330672294374,0.701520405441451,0.49059834209804337,topk,2,0.54,0.5,True,0.10611042221134541,0.0025700350483024437,-0.1632514774736219,0.6274509803921569,0.24589285298498303
2,0.0003,0.6923292280719462,0.6962762584761968,0.7205731832139203,0.4816732733179321,topk,3,0.6,0.5,True,0.5075365453654871,0.0870609617105782,-0.15289209942465798,0.8366013071895426,1.1841231364031821
3,0.0003,0.6870931057903119,0.6926307577935477,0.7072143233280673,0.49447419431759615,topk,3,0.56,0.5,True,0.7133154435927983,0.147399168489327,-0.18368935902341754,0.8300653594771242,1.720537968822081
4,0.0003,0.684746465586484,0.6932651710888696,0.7042030134813639,0.48972400778439584,topk,3,0.56,0.5,True,1.2385732196751778,0.28732045158719544,-0.17686648661186022,0.9934640522875818,3.025198736627708
5,0.0003,0.6813399121311602,0.6955748374499972,0.7057277982133474,0.48929613523721127,topk,2,0.56,0.5,True,1.8438743172423797,0.414063151154479,-0.13328528333793277,1.0980392156862746,4.473493088250079
6,0.0003,0.6785843039279651,0.6980219369842893,0.7081038552321006,0.490550266530944,topk,2,0.58,0.5,True,1.1527204894816898,0.26468550837043425,-0.16491581968705205,1.0980392156862746,2.792743679984043
7,0.0003,0.6782945478545765,0.697660730187855,0.689578713968958,0.48851058047080725,topk,3,0.54,0.5,True,1.3543380044288296,0.31883805539882126,-0.14703997573678196,1.065359477124183,3.308675843204376
8,0.00015,0.6767931591028153,0.6998986528033302,0.7020474137931033,0.48992688667755524,topk,3,0.54,0.5,True,1.566424117437631,0.3606604503932027,-0.1393121561506807,1.1045751633986929,3.8109645828212524
