epoch,lr,train_loss,val_loss,val_auc,val_f1,val_fixed_cumret,val_fixed_sharpe,val_fixed_mdd,val_fixed_turnover,val_fixed_score
1,0.0003,0.6949499825063071,0.7012231995483597,0.5045419545625475,0.6822392267418445,0.1108292775151467,0.3513255670733177,-0.26386740762681016,0.9306930693069307,0.7431035059004587
2,0.0003,0.683218441506431,0.6972833906819007,0.4940970419097953,0.6264127573927853,0.41137359226402914,0.7920373217866585,-0.16190303375757886,1.0297029702970297,2.2523663825568208
3,0.0003,0.6802825035999414,0.7003420403141699,0.4849128062397835,0.6370569762225212,0.49775470746625405,0.97527449869535,-0.16351030425739066,1.0792079207920793,2.7841772242043965
4,0.0003,0.6777024427220988,0.706416678619004,0.4817369714589766,0.6302902055622732,0.1481510498080043,0.39162475530759183,-0.3267811049674637,1.0198019801980198,0.696237998299098
5,0.0003,0.676703868395505,0.7112002055088203,0.48357090872346903,0.5934959349593497,0.2377003343026367,0.5257089041481826,-0.2773685065620629,0.9900990099009901,1.2961981057303016
6,0.00015,0.6744592173310949,0.7134513114502806,0.4833527484516936,0.601472471190781,0.2629603064165571,0.5734799652674571,-0.2665606912908166,0.9801980198019802,1.4761687665252818
7,0.00015,0.6733799575929219,0.713827788353918,0.48449870942490747,0.5980439313772647,0.3202439351157915,0.6578426846447706,-0.28906680777315585,1.0792079207920793,1.6770916280828447
8,7.5e-05,0.6727836979912714,0.7155033382826936,0.48390674283916285,0.5930721916477824,0.27997028795019796,0.5905569379380408,-0.27228455679785557,1.0297029702970297,1.5197453358383564
