start_time,open,high,low,close,volume
2018-01-02 00:00:00+00:00,108.16854560034086,108.65005201105973,107.58318472450397,108.11190032958984,6080900
2018-01-03 00:00:00+00:00,108.52732437597214,109.32039427988617,108.25353406482355,109.18821716308594,6946100
2018-01-04 00:00:00+00:00,109.75468462102586,110.80266541172077,109.54697567827738,109.59418487548828,7805300
2018-01-05 00:00:00+00:00,110.4533229523282,112.35101864548015,109.91517130240287,112.21884155273438,8590500
2018-01-08 00:00:00+00:00,111.9828118496738,113.7483304792268,111.47298282504707,112.6720199584961,6660700
2018-01-09 00:00:00+00:00,113.26683660764121,113.26683660764121,112.03003342421303,112.45488739013672,6562400
2018-01-10 00:00:00+00:00,112.05834060008567,112.39822660717317,110.89706220868487,112.33213806152344,7490300
2018-01-11 00:00:00+00:00,112.1622113261904,113.27628068809466,112.04891357302458,113.14409637451172,5982100
2018-01-12 00:00:00+00:00,113.4084567934996,113.62560181458598,113.02136154261449,113.380126953125,5585800
2018-01-16 00:00:00+00:00,114.40923656918788,115.12677464459723,113.21019921968515,113.66337585449219,8803800
2018-01-17 00:00:00+00:00,114.42810333708688,115.33447091319832,113.98437003190375,115.1645278930664,7991500
2018-01-18 00:00:00+00:00,115.67435363195912,116.31635981809947,115.21173375173086,116.23139190673828,8661000
2018-01-19 00:00:00+00:00,116.17475694985148,116.74123135190396,115.10788950282128,115.84430694580078,8250700
2018-01-22 00:00:00+00:00,116.00483111430466,117.38325500488281,115.56109048589731,117.38325500488281,9355000
2018-01-23 00:00:00+00:00,117.63813931298299,118.49729773103692,117.26993062042052,117.68534851074219,5683300
2018-01-24 00:00:00+00:00,118.06300556828647,118.4406503541756,116.79787248559768,117.5909423828125,6425200
2018-01-25 00:00:00+00:00,118.01577131459793,118.45951176723858,117.66644203838673,118.22348022460938,7166400
2018-01-26 00:00:00+00:00,118.74277441161341,119.31869209308944,117.78921193182305,119.26204681396484,5604900
2018-01-29 00:00:00+00:00,119.65855686110662,119.79073395759652,117.72310240358381,117.86471557617188,6257900
2018-01-30 00:00:00+00:00,116.90172338194333,117.34546391519507,115.97647639738517,116.64681243896484,8154400
2018-01-31 00:00:00+00:00,116.86396478636792,117.52485758906616,116.16531326636148,117.28882598876953,7338200
2018-02-01 00:00:00+00:00,117.77032486007961,119.20540101866618,117.16608454165774,118.69557189941406,11169700
2018-02-02 00:00:00+00:00,116.80732029275599,116.80732029275599,113.95605450825641,114.15432739257812,13937700
2018-02-05 00:00:00+00:00,112.06780229995839,114.36202977081521,108.58398073540758,109.77357482910156,16623900
2018-02-06 00:00:00+00:00,108.763351401709,113.5784014944338,106.92230792139353,113.26683807373047,19053300
2018-02-07 00:00:00+00:00,113.38014769952404,115.61773009314565,112.54931897431553,112.96473693847656,9294000
2018-02-08 00:00:00+00:00,112.85143282456065,113.12523035799929,107.19611743557118,107.49823760986328,12673400
2018-02-09 00:00:00+00:00,108.14966237884713,110.66103440157156,104.81689074092193,109.82076263427734,17695500
2018-02-12 00:00:00+00:00,111.20864078297265,112.19996910321865,110.34948236898057,111.85064697265625,11526300
2018-02-13 00:00:00+00:00,111.26531768435166,112.16224227069817,110.58554538403851,111.73738098144531,7803900
2018-02-14 00:00:00+00:00,111.04815146070837,114.19208694646046,110.93485369785375,114.07879638671875,9206400
2018-02-15 00:00:00+00:00,115.10020958626424,115.67712988092188,113.46403147766681,115.64875793457031,6921300
2018-02-16 00:00:00+00:00,115.03400250457365,116.32025028185053,114.97725861358134,115.24207305908203,6371400
2018-02-20 00:00:00+00:00,114.76919801134986,116.37701148019468,114.45709215252285,115.3934097290039,6182800
2018-02-21 00:00:00+00:00,115.43124379020549,116.16894331497238,113.88018140078451,113.89909362792969,7676100
2018-02-22 00:00:00+00:00,114.12606555103744,114.79756139329524,113.13301136839671,113.85179138183594,4994000
2018-02-23 00:00:00+00:00,114.97727136715854,116.29189123575262,114.64625327356528,116.26351928710938,5036900
2018-02-26 00:00:00+00:00,116.87826589778957,117.84294818535052,116.63236366148858,117.83348846435547,6270500
2018-02-27 00:00:00+00:00,117.93751027749013,118.50497802193043,116.66072228380368,116.67964172363281,7287200
2018-02-28 00:00:00+00:00,116.94449099606099,118.20236714031618,116.21624387437463,116.27299499511719,6780900
2018-03-01 00:00:00+00:00,116.57562293554395,117.2754907794903,113.133020396366,113.87071990966797,8819600
2018-03-02 00:00:00+00:00,112.63174816832249,114.41926014372994,111.468455085004,114.22064208984375,7581900
2018-03-05 00:00:00+00:00,113.91800290777203,115.6771358285436,112.9627803251097,115.27045440673828,5810200
2018-03-06 00:00:00+00:00,116.16892035423538,116.55668226712302,114.12605387497265,114.49490356445312,7464400
2018-03-07 00:00:00+00:00,113.52077194767509,115.61092278183692,113.20866611591251,115.24207305908203,7254100
2018-03-08 00:00:00+00:00,115.34609305145568,116.1594557209422,114.59893398457149,115.59199523925781,6948900
2018-03-09 00:00:00+00:00,116.5661630598461,118.02264985766901,116.20677302492349,117.7578353881836,6397700
2018-03-12 00:00:00+00:00,117.9848320031736,118.20236232323754,116.7837070286102,117.50248718261719,8636000
2018-03-13 00:00:00+00:00,117.5119212388849,118.22124873127252,116.23513319571762,116.51885986328125,9479500
2018-03-14 00:00:00+00:00,117.31332625239268,117.31332625239268,115.28937877799113,115.93250274658203,7855000
