start_time,open,high,low,close,volume
2018-01-02 00:00:00+00:00,176.29651597117564,180.16615833200692,176.16753849046654,180.0074005126953,18151900
2018-01-03 00:00:00+00:00,180.4638018334065,183.3412150168427,179.91808136345082,183.23207092285156,16886600
2018-01-04 00:00:00+00:00,183.46028347772807,184.76009597513172,182.66652473180332,182.8947296142578,13880900
2018-01-05 00:00:00+00:00,184.1449274556417,185.4447249132327,183.49006281380875,185.39512634277344,13574500
2018-01-08 00:00:00+00:00,185.7423875707489,187.4291477052418,184.87916656179783,186.81398010253906,17994700
2018-01-09 00:00:00+00:00,187.23071996426356,187.32994738909062,185.64318714688596,186.4071807861328,12393100
2018-01-10 00:00:00+00:00,185.48442464765515,186.4270245998348,184.18462717107303,186.37741088867188,10529900
2018-01-11 00:00:00+00:00,186.93303715692767,186.93303715692767,185.9209901804445,186.30795288085938,9588600
2018-01-12 00:00:00+00:00,176.67353039612348,180.06689869186894,176.01866586361743,177.97332763671875,77551300
2018-01-16 00:00:00+00:00,180.0867613431806,180.33481473346046,176.65369576011722,177.0009765625,36183800
2018-01-17 00:00:00+00:00,177.8641955552792,177.92374108587103,174.43114515003586,176.21713256835938,27992400
2018-01-18 00:00:00+00:00,176.74302936926532,179.57082930057405,175.70120196721285,178.4000244140625,23304900
2018-01-19 00:00:00+00:00,179.4418566511554,180.95001059916535,178.76714345127323,179.87841796875,26826500
2018-01-22 00:00:00+00:00,179.3922422086359,183.94649951441653,179.00527946644502,183.92665100097656,21059500
2018-01-23 00:00:00+00:00,184.60134813432853,188.0740958251222,184.105241321358,187.8756561279297,25678800
2018-01-24 00:00:00+00:00,188.41144781540044,189.17545655869773,185.06769268768969,185.0974578857422,24334500
2018-01-25 00:00:00+00:00,186.4865595398367,187.15134089367203,185.14708014568345,186.0202178955078,17377700
2018-01-26 00:00:00+00:00,186.28811858327765,188.52059936523438,185.3554353008635,188.52059936523438,17759200
